指标,地区,时间,数值
人口自然增长率（‰）,重庆,1979.0,5.41
人口自然增长率（‰）,四川,1979.0,8.3
人口自然增长率（‰）,贵州,1979.0,19.79
人口自然增长率（‰）,云南,1979.0,15.95
人口自然增长率（‰）,西藏,1979.0,14.1
人口自然增长率（‰）,陕西,1979.0,10.15
人口自然增长率（‰）,甘肃,1979.0,10.82
人口自然增长率（‰）,青海,1979.0,17.99
人口自然增长率（‰）,宁夏,1979.0,22.0
人口自然增长率（‰）,新疆,1979.0,14.21
总人口（万人）,北京,1986.0,1028.0
总人口（万人）,天津,1986.0,814.97
总人口（万人）,河北,1986.0,5627.0
总人口（万人）,山西,1986.0,2713.53
总人口（万人）,内蒙古,1986.0,2040.7
总人口（万人）,辽宁,1986.0,3726.0
总人口（万人）,吉林,1986.0,2315.3
总人口（万人）,黑龙江,1986.0,3385.0
总人口（万人）,上海,1986.0,1232.33
总人口（万人）,江苏,1986.0,6269.9
总人口（万人）,浙江,1986.0,4070.07
总人口（万人）,安徽,1986.0,5217.0
总人口（万人）,福建,1986.0,2820.0
总人口（万人）,江西,1986.0,3575.76
总人口（万人）,山东,1986.0,7777.0
总人口（万人）,河南,1986.0,7985.0
总人口（万人）,湖北,1986.0,5047.83
总人口（万人）,湖南,1986.0,5695.73
总人口（万人）,广东,1986.0,5740.71
总人口（万人）,广西,1986.0,3946.0
总人口（万人）,海南,1986.0,605.63
总人口（万人）,重庆,1986.0,2807.6
总人口（万人）,四川,1986.0,7511.9
总人口（万人）,贵州,1986.0,3025.86
总人口（万人）,云南,1986.0,3480.0
总人口（万人）,西藏,1986.0,199.48
总人口（万人）,陕西,1986.0,3042.63
总人口（万人）,甘肃,1986.0,2085.39
总人口（万人）,青海,1986.0,421.12
总人口（万人）,宁夏,1986.0,424.33
总人口（万人）,新疆,1986.0,1383.64
城镇人口数（万人）,北京,1986.0,621.0
城镇人口数（万人）,天津,1986.0,447.05
城镇人口数（万人）,山西,1986.0,682.72415
城镇人口数（万人）,内蒙古,1986.0,932.2
城镇人口数（万人）,辽宁,1986.0,1509.0
城镇人口数（万人）,吉林,1986.0,1470.7
城镇人口数（万人）,黑龙江,1986.0,1485.3
城镇人口数（万人）,上海,1986.0,429.77
城镇人口数（万人）,江苏,1986.0,2059.47
城镇人口数（万人）,江西,1986.0,711.2194
城镇人口数（万人）,山东,1986.0,979.0
城镇人口数（万人）,河南,1986.0,1196.153
城镇人口数（万人）,湖北,1986.0,1187.23
城镇人口数（万人）,湖南,1986.0,963.15
城镇人口数（万人）,广东,1986.0,1254.57
城镇人口数（万人）,广西,1986.0,1506.0
城镇人口数（万人）,海南,1986.0,73.6
城镇人口数（万人）,贵州,1986.0,909.55
城镇人口数（万人）,云南,1986.0,1007.5
城镇人口数（万人）,西藏,1986.0,20.53
城镇人口数（万人）,甘肃,1986.0,389.58
城镇人口数（万人）,青海,1986.0,140.75
城镇人口数（万人）,宁夏,1986.0,91.07
城镇人口数（万人）,新疆,1986.0,613.34
城镇人口所占比率（%）,安徽,1986.0,16.56
乡村人口数（万人）,北京,1986.0,407.0
乡村人口数（万人）,天津,1986.0,367.92
乡村人口数（万人）,山西,1986.0,2030.80585
乡村人口数（万人）,内蒙古,1986.0,1108.5
乡村人口数（万人）,辽宁,1986.0,2217.0
乡村人口数（万人）,吉林,1986.0,844.6
乡村人口数（万人）,黑龙江,1986.0,1899.7
乡村人口数（万人）,上海,1986.0,802.56
乡村人口数（万人）,江苏,1986.0,4210.43
乡村人口数（万人）,江西,1986.0,2864.5443
乡村人口数（万人）,山东,1986.0,6797.0
乡村人口数（万人）,河南,1986.0,6788.847
乡村人口数（万人）,湖北,1986.0,3860.6
乡村人口数（万人）,湖南,1986.0,4732.58
乡村人口数（万人）,广东,1986.0,4486.14
乡村人口数（万人）,广西,1986.0,2440.0
乡村人口数（万人）,海南,1986.0,532.03
乡村人口数（万人）,贵州,1986.0,2116.31
乡村人口数（万人）,云南,1986.0,2472.5
乡村人口数（万人）,西藏,1986.0,178.95
乡村人口数（万人）,甘肃,1986.0,1695.81
乡村人口数（万人）,青海,1986.0,280.37
乡村人口数（万人）,宁夏,1986.0,333.26
乡村人口数（万人）,新疆,1986.0,770.3
乡村人口所占比率（%）,安徽,1986.0,83.44
户籍人口（万人）,天津,1986.0,814.97
户籍人口（万人）,内蒙古,1986.0,2040.7
户籍人口（万人）,辽宁,1986.0,3726.0
户籍人口（万人）,吉林,1986.0,2315.3
户籍人口（万人）,江苏,1986.0,6269.9
户籍人口（万人）,浙江,1986.0,4070.07
户籍人口（万人）,安徽,1986.0,5217.0
户籍人口（万人）,湖南,1986.0,5695.73
户籍人口（万人）,广西,1986.0,3946.0
户籍人口（万人）,海南,1986.0,605.63
户籍人口（万人）,重庆,1986.0,2807.6
户籍人口（万人）,贵州,1986.0,3025.86
户籍人口（万人）,西藏,1986.0,199.48
户籍人口（万人）,陕西,1986.0,3042.0
户籍人口（万人）,宁夏,1986.0,424.33
户籍人口（万人）,新疆,1986.0,1383.64
人口出生率（‰）,北京,1986.0,15.82
人口出生率（‰）,天津,1986.0,15.0
人口出生率（‰）,河北,1986.0,20.4
人口出生率（‰）,山西,1986.0,20.28
人口出生率（‰）,内蒙古,1986.0,19.1
人口出生率（‰）,辽宁,1986.0,14.8
人口出生率（‰）,吉林,1986.0,13.7
人口出生率（‰）,黑龙江,1986.0,16.31
人口出生率（‰）,上海,1986.0,14.5
人口出生率（‰）,江苏,1986.0,13.2
人口出生率（‰）,浙江,1986.0,15.96
人口出生率（‰）,安徽,1986.0,17.9
人口出生率（‰）,福建,1986.0,24.02
人口出生率（‰）,江西,1986.0,24.15
人口出生率（‰）,山东,1986.0,19.9
人口出生率（‰）,河南,1986.0,23.65
人口出生率（‰）,湖北,1986.0,21.01
人口出生率（‰）,湖南,1986.0,19.9
人口出生率（‰）,广东,1986.0,22.15
人口出生率（‰）,广西,1986.0,27.08
人口出生率（‰）,海南,1986.0,15.23
人口出生率（‰）,重庆,1986.0,19.54
人口出生率（‰）,四川,1986.0,20.5
人口出生率（‰）,贵州,1986.0,24.11
人口出生率（‰）,云南,1986.0,26.03
人口出生率（‰）,西藏,1986.0,23.3
人口出生率（‰）,陕西,1986.0,17.03
人口出生率（‰）,甘肃,1986.0,21.14
人口出生率（‰）,青海,1986.0,24.94
人口出生率（‰）,宁夏,1986.0,25.49
人口出生率（‰）,新疆,1986.0,20.54
人口死亡率（‰）,北京,1986.0,4.47
人口死亡率（‰）,天津,1986.0,5.71
人口死亡率（‰）,河北,1986.0,6.1
人口死亡率（‰）,山西,1986.0,6.48
人口死亡率（‰）,内蒙古,1986.0,5.9
人口死亡率（‰）,辽宁,1986.0,5.2
人口死亡率（‰）,吉林,1986.0,5.38
人口死亡率（‰）,黑龙江,1986.0,5.45
人口死亡率（‰）,上海,1986.0,6.5
人口死亡率（‰）,江苏,1986.0,5.8
人口死亡率（‰）,浙江,1986.0,5.94
人口死亡率（‰）,安徽,1986.0,6.6
人口死亡率（‰）,福建,1986.0,5.85
人口死亡率（‰）,江西,1986.0,5.53
人口死亡率（‰）,山东,1986.0,7.28
人口死亡率（‰）,河南,1986.0,6.44
人口死亡率（‰）,湖北,1986.0,7.74
人口死亡率（‰）,湖南,1986.0,6.3
人口死亡率（‰）,广东,1986.0,5.7
人口死亡率（‰）,广西,1986.0,6.68
人口死亡率（‰）,海南,1986.0,4.05
人口死亡率（‰）,重庆,1986.0,6.59
人口死亡率（‰）,四川,1986.0,6.9
人口死亡率（‰）,贵州,1986.0,6.05
人口死亡率（‰）,云南,1986.0,7.87
人口死亡率（‰）,西藏,1986.0,10.1
人口死亡率（‰）,陕西,1986.0,5.71
人口死亡率（‰）,甘肃,1986.0,5.91
人口死亡率（‰）,青海,1986.0,6.01
人口死亡率（‰）,宁夏,1986.0,4.54
人口死亡率（‰）,新疆,1986.0,6.13
人口自然增长率（‰）,北京,1986.0,11.35
人口自然增长率（‰）,天津,1986.0,9.29
人口自然增长率（‰）,河北,1986.0,14.3
人口自然增长率（‰）,山西,1986.0,13.8
人口自然增长率（‰）,内蒙古,1986.0,13.2
人口自然增长率（‰）,辽宁,1986.0,9.6
人口自然增长率（‰）,吉林,1986.0,8.32
人口自然增长率（‰）,黑龙江,1986.0,10.86
人口自然增长率（‰）,上海,1986.0,8.0
人口自然增长率（‰）,江苏,1986.0,7.4
人口自然增长率（‰）,浙江,1986.0,10.02
人口自然增长率（‰）,安徽,1986.0,11.3
人口自然增长率（‰）,福建,1986.0,18.17
人口自然增长率（‰）,江西,1986.0,18.62
人口自然增长率（‰）,山东,1986.0,12.62
人口自然增长率（‰）,河南,1986.0,17.21
人口自然增长率（‰）,湖北,1986.0,13.27
人口自然增长率（‰）,湖南,1986.0,13.6
人口自然增长率（‰）,广东,1986.0,16.45
人口自然增长率（‰）,广西,1986.0,20.4
人口自然增长率（‰）,海南,1986.0,11.18
人口自然增长率（‰）,重庆,1986.0,12.95
人口自然增长率（‰）,四川,1986.0,13.6
人口自然增长率（‰）,贵州,1986.0,18.06
人口自然增长率（‰）,云南,1986.0,18.16
人口自然增长率（‰）,西藏,1986.0,13.2
人口自然增长率（‰）,陕西,1986.0,11.32
人口自然增长率（‰）,甘肃,1986.0,15.23
人口自然增长率（‰）,青海,1986.0,18.93
人口自然增长率（‰）,宁夏,1986.0,20.95
人口自然增长率（‰）,新疆,1986.0,14.41
总人口（万人）,北京,1992.0,1102.0
总人口（万人）,天津,1992.0,920.0
总人口（万人）,河北,1992.0,6275.0
总人口（万人）,山西,1992.0,2979.0
总人口（万人）,内蒙古,1992.0,2207.0
总人口（万人）,辽宁,1992.0,4016.0
总人口（万人）,吉林,1992.0,2532.0
总人口（万人）,黑龙江,1992.0,3608.0
总人口（万人）,上海,1992.0,1345.0
总人口（万人）,江苏,1992.0,6911.0
总人口（万人）,浙江,1992.0,4236.0
总人口（万人）,安徽,1992.0,5834.0
总人口（万人）,福建,1992.0,3116.0
总人口（万人）,江西,1992.0,3913.0
总人口（万人）,山东,1992.0,8610.0
总人口（万人）,河南,1992.0,8862.0
总人口（万人）,湖北,1992.0,5580.0
总人口（万人）,湖南,1992.0,6267.0
总人口（万人）,广东,1992.0,6525.0
总人口（万人）,广西,1992.0,4380.0
总人口（万人）,海南,1992.0,686.0
总人口（万人）,重庆,1992.0,2950.78
总人口（万人）,四川,1992.0,7992.2
总人口（万人）,贵州,1992.0,3361.0
总人口（万人）,云南,1992.0,3831.6
总人口（万人）,西藏,1992.0,228.0
总人口（万人）,陕西,1992.0,3405.0
总人口（万人）,甘肃,1992.0,2314.0
总人口（万人）,青海,1992.0,461.02
总人口（万人）,宁夏,1992.0,487.0
总人口（万人）,新疆,1992.0,1581.0
城镇人口数（万人）,北京,1992.0,819.0
城镇人口数（万人）,天津,1992.0,494.8
城镇人口数（万人）,山西,1992.0,872.04404
城镇人口数（万人）,内蒙古,1992.0,817.1
城镇人口数（万人）,辽宁,1992.0,1694.0
城镇人口数（万人）,吉林,1992.0,2060.2
城镇人口数（万人）,黑龙江,1992.0,1809.1
城镇人口数（万人）,上海,1992.0,413.82
城镇人口数（万人）,江苏,1992.0,1643.72
城镇人口数（万人）,江西,1992.0,853.7586
城镇人口数（万人）,山东,1992.0,1761.0
城镇人口数（万人）,河南,1992.0,1433.7098
城镇人口数（万人）,湖北,1992.0,1637.68
城镇人口数（万人）,湖南,1992.0,1217.74
城镇人口数（万人）,广西,1992.0,2200.0
城镇人口数（万人）,海南,1992.0,126.55
城镇人口数（万人）,贵州,1992.0,2256.05
城镇人口数（万人）,云南,1992.0,1608.1
城镇人口数（万人）,西藏,1992.0,36.26
城镇人口数（万人）,甘肃,1992.0,521.59
城镇人口数（万人）,青海,1992.0,157.34
城镇人口数（万人）,宁夏,1992.0,116.58
城镇人口数（万人）,新疆,1992.0,715.64
城镇人口所占比率（%）,安徽,1992.0,18.2
乡村人口数（万人）,北京,1992.0,283.0
乡村人口数（万人）,天津,1992.0,384.16
乡村人口数（万人）,山西,1992.0,2107.26596
乡村人口数（万人）,内蒙古,1992.0,1389.5
乡村人口数（万人）,辽宁,1992.0,2264.0
乡村人口数（万人）,吉林,1992.0,413.8
乡村人口数（万人）,黑龙江,1992.0,1798.9
乡村人口数（万人）,上海,1992.0,875.55
乡村人口数（万人）,江苏,1992.0,5267.48
乡村人口数（万人）,江西,1992.0,3059.3341
乡村人口数（万人）,山东,1992.0,6819.0
乡村人口数（万人）,河南,1992.0,7427.2902
乡村人口数（万人）,湖北,1992.0,3942.17
乡村人口数（万人）,湖南,1992.0,4990.04
乡村人口数（万人）,广西,1992.0,2159.0
乡村人口数（万人）,海南,1992.0,544.77
乡村人口数（万人）,贵州,1992.0,1104.91
乡村人口数（万人）,云南,1992.0,2223.5
乡村人口数（万人）,西藏,1992.0,185.53
乡村人口数（万人）,甘肃,1992.0,1792.6
乡村人口数（万人）,青海,1992.0,303.68
乡村人口数（万人）,宁夏,1992.0,365.69
乡村人口数（万人）,新疆,1992.0,864.99
乡村人口所占比率（%）,安徽,1992.0,81.8
户籍人口（万人）,天津,1992.0,878.97
户籍人口（万人）,辽宁,1992.0,3958.0
户籍人口（万人）,吉林,1992.0,2474.0
户籍人口（万人）,安徽,1992.0,5817.0
户籍人口（万人）,湖南,1992.0,6207.78
户籍人口（万人）,广西,1992.0,4380.0
户籍人口（万人）,重庆,1992.0,2950.78
户籍人口（万人）,贵州,1992.0,3360.96
户籍人口（万人）,宁夏,1992.0,482.27
人口出生率（‰）,北京,1992.0,9.22
人口出生率（‰）,天津,1992.0,12.5
人口出生率（‰）,河北,1992.0,15.3
人口出生率（‰）,山西,1992.0,19.59
人口出生率（‰）,内蒙古,1992.0,17.1
人口出生率（‰）,辽宁,1992.0,10.2
人口出生率（‰）,吉林,1992.0,11.52
人口出生率（‰）,黑龙江,1992.0,16.25
人口出生率（‰）,上海,1992.0,7.3
人口出生率（‰）,江苏,1992.0,15.71
人口出生率（‰）,浙江,1992.0,14.72
人口出生率（‰）,安徽,1992.0,18.76
人口出生率（‰）,福建,1992.0,18.18
人口出生率（‰）,江西,1992.0,19.53
人口出生率（‰）,山东,1992.0,11.43
人口出生率（‰）,河南,1992.0,18.13
人口出生率（‰）,湖北,1992.0,19.05
人口出生率（‰）,湖南,1992.0,16.7
人口出生率（‰）,广东,1992.0,18.92
人口出生率（‰）,广西,1992.0,20.19
人口出生率（‰）,海南,1992.0,21.35
人口出生率（‰）,重庆,1992.0,12.09
人口出生率（‰）,四川,1992.0,16.3
人口出生率（‰）,贵州,1992.0,22.4
人口出生率（‰）,云南,1992.0,21.0
人口出生率（‰）,西藏,1992.0,24.5
人口出生率（‰）,陕西,1992.0,18.85
人口出生率（‰）,甘肃,1992.0,19.37
人口出生率（‰）,青海,1992.0,22.54
人口出生率（‰）,宁夏,1992.0,20.11
人口出生率（‰）,新疆,1992.0,22.8
人口死亡率（‰）,北京,1992.0,6.11
人口死亡率（‰）,天津,1992.0,6.0
人口死亡率（‰）,河北,1992.0,6.4
人口死亡率（‰）,山西,1992.0,6.94
人口死亡率（‰）,内蒙古,1992.0,6.7
人口死亡率（‰）,辽宁,1992.0,5.4
人口死亡率（‰）,吉林,1992.0,5.0
人口死亡率（‰）,黑龙江,1992.0,6.12
人口死亡率（‰）,上海,1992.0,7.1
人口死亡率（‰）,江苏,1992.0,6.76
人口死亡率（‰）,浙江,1992.0,6.57
人口死亡率（‰）,安徽,1992.0,6.14
人口死亡率（‰）,福建,1992.0,6.02
人口死亡率（‰）,江西,1992.0,7.07
人口死亡率（‰）,山东,1992.0,6.88
人口死亡率（‰）,河南,1992.0,6.99
人口死亡率（‰）,湖北,1992.0,6.87
人口死亡率（‰）,湖南,1992.0,7.3
人口死亡率（‰）,广东,1992.0,6.05
人口死亡率（‰）,广西,1992.0,7.28
人口死亡率（‰）,海南,1992.0,6.07
人口死亡率（‰）,重庆,1992.0,7.09
人口死亡率（‰）,四川,1992.0,7.0
人口死亡率（‰）,贵州,1992.0,8.52
人口死亡率（‰）,云南,1992.0,8.0
人口死亡率（‰）,西藏,1992.0,8.4
人口死亡率（‰）,陕西,1992.0,6.57
人口死亡率（‰）,甘肃,1992.0,6.64
人口死亡率（‰）,青海,1992.0,8.14
人口死亡率（‰）,宁夏,1992.0,5.36
人口死亡率（‰）,新疆,1992.0,7.84
人口自然增长率（‰）,北京,1992.0,3.11
人口自然增长率（‰）,天津,1992.0,6.5
人口自然增长率（‰）,河北,1992.0,8.9
人口自然增长率（‰）,山西,1992.0,12.65
人口自然增长率（‰）,内蒙古,1992.0,10.3
人口自然增长率（‰）,辽宁,1992.0,4.8
人口自然增长率（‰）,吉林,1992.0,6.52
人口自然增长率（‰）,黑龙江,1992.0,10.13
人口自然增长率（‰）,上海,1992.0,0.2
人口自然增长率（‰）,江苏,1992.0,8.95
人口自然增长率（‰）,浙江,1992.0,8.15
人口自然增长率（‰）,安徽,1992.0,12.62
人口自然增长率（‰）,福建,1992.0,12.16
人口自然增长率（‰）,江西,1992.0,12.46
人口自然增长率（‰）,山东,1992.0,4.55
人口自然增长率（‰）,河南,1992.0,11.14
人口自然增长率（‰）,湖北,1992.0,12.18
人口自然增长率（‰）,湖南,1992.0,9.4
人口自然增长率（‰）,广东,1992.0,12.87
人口自然增长率（‰）,广西,1992.0,12.91
人口自然增长率（‰）,海南,1992.0,15.28
人口自然增长率（‰）,重庆,1992.0,5.0
人口自然增长率（‰）,四川,1992.0,9.3
人口自然增长率（‰）,贵州,1992.0,13.88
人口自然增长率（‰）,云南,1992.0,13.0
人口自然增长率（‰）,西藏,1992.0,16.1
人口自然增长率（‰）,陕西,1992.0,12.28
人口自然增长率（‰）,甘肃,1992.0,12.73
人口自然增长率（‰）,青海,1992.0,14.4
人口自然增长率（‰）,宁夏,1992.0,14.75
人口自然增长率（‰）,新疆,1992.0,14.96
总人口（万人）,北京,1993.0,1112.0
总人口（万人）,天津,1993.0,928.0
总人口（万人）,河北,1993.0,6334.0
总人口（万人）,山西,1993.0,3012.0
总人口（万人）,内蒙古,1993.0,2232.0
总人口（万人）,辽宁,1993.0,4042.0
总人口（万人）,吉林,1993.0,2555.0
总人口（万人）,黑龙江,1993.0,3640.0
总人口（万人）,上海,1993.0,1349.0
总人口（万人）,江苏,1993.0,6967.0
总人口（万人）,浙江,1993.0,4266.0
总人口（万人）,安徽,1993.0,5897.0
总人口（万人）,福建,1993.0,3150.0
总人口（万人）,江西,1993.0,3966.0
总人口（万人）,山东,1993.0,8642.0
总人口（万人）,河南,1993.0,8946.0
总人口（万人）,湖北,1993.0,5653.0
总人口（万人）,湖南,1993.0,6311.0
总人口（万人）,广东,1993.0,6607.0
总人口（万人）,广西,1993.0,4438.0
总人口（万人）,海南,1993.0,701.0
总人口（万人）,重庆,1993.0,2964.92
总人口（万人）,四川,1993.0,8037.4
总人口（万人）,贵州,1993.0,3409.0
总人口（万人）,云南,1993.0,3885.2
