指标,地区,时间,数值
            人口自然增长率（‰）,福建,1982,21.56000
            人口自然增长率（‰）,江西,1982,13.11000
            人口自然增长率（‰）,山东,1982,10.95000
            人口自然增长率（‰）,河南,1982,14.41000
            人口自然增长率（‰）,湖北,1982,10.07000
            人口自然增长率（‰）,湖南,1982,15.21000
            人口自然增长率（‰）,广东,1982,17.17000
            人口自然增长率（‰）,广西,1982,21.24000
            人口自然增长率（‰）,海南,1982,17.86000
            人口自然增长率（‰）,重庆,1982,9.83000
            人口自然增长率（‰）,四川,1982,8.90000
            人口自然增长率（‰）,贵州,1982,17.21000
            人口自然增长率（‰）,云南,1982,13.92000
            人口自然增长率（‰）,西藏,1982,15.60000
            人口自然增长率（‰）,陕西,1982,12.35000
            人口自然增长率（‰）,甘肃,1982,13.70000
            人口自然增长率（‰）,青海,1982,14.36000
            人口自然增长率（‰）,宁夏,1982,23.13000
            人口自然增长率（‰）,新疆,1982,14.51000

数据来源：<p>中国国家统计局</p>
由EPS DATA整理
