指标,地区,时间,数值
            户籍人口（万人）,四川,2006,8722.52240
            户籍人口（万人）,贵州,2006,3921.91020
            户籍人口（万人）,云南,2006,4315.74890
            户籍人口（万人）,西藏,2006,268.58060
            户籍人口（万人）,陕西,2006,3738.57590
            户籍人口（万人）,甘肃,2006,2613.24730
            户籍人口（万人）,青海,2006,510.34640
            户籍人口（万人）,宁夏,2006,600.76710
            户籍人口（万人）,新疆,2006,1997.03340
            男性人口（万人）,北京,2006,605.47000
            男性人口（万人）,天津,2006,480.04000
            男性人口（万人）,河北,2006,3534.33000
            男性人口（万人）,山西,2006,1723.34000
            男性人口（万人）,内蒙古,2006,1222.72000
            男性人口（万人）,辽宁,2006,2132.48000
            男性人口（万人）,吉林,2006,1359.09000
            男性人口（万人）,黑龙江,2006,1925.53000
            男性人口（万人）,上海,2006,686.66000
            男性人口（万人）,江苏,2006,3715.24000
            男性人口（万人）,浙江,2006,2364.97000
            男性人口（万人）,安徽,2006,3429.45000
            男性人口（万人）,福建,2006,1755.84000
            男性人口（万人）,江西,2006,2335.77000
            男性人口（万人）,山东,2006,4707.00000
            男性人口（万人）,河南,2006,5259.78000
            男性人口（万人）,湖北,2006,3129.72000
            男性人口（万人）,湖南,2006,3543.42000
            男性人口（万人）,广东,2006,4154.03000
            男性人口（万人）,广西,2006,2618.57000
            男性人口（万人）,海南,2006,435.59000
            男性人口（万人）,重庆,2006,1662.77000
            男性人口（万人）,四川,2006,4520.31000
            男性人口（万人）,贵州,2006,2042.32000
            男性人口（万人）,云南,2006,2228.56000
            男性人口（万人）,西藏,2006,134.51000
            男性人口（万人）,陕西,2006,1940.27000
            男性人口（万人）,甘肃,2006,1353.41000
            男性人口（万人）,青海,2006,261.11000
            男性人口（万人）,宁夏,2006,307.54000
            男性人口（万人）,新疆,2006,1022.41000
            女性人口（万人）,北京,2006,594.49000
            女性人口（万人）,天津,2006,472.24000
            女性人口（万人）,河北,2006,3404.79000
            女性人口（万人）,山西,2006,1616.55000
            女性人口（万人）,内蒙古,2006,1159.60000
            女性人口（万人）,辽宁,2006,2077.87000
            女性人口（万人）,吉林,2006,1320.42000
            女性人口（万人）,黑龙江,2006,1866.28000
            女性人口（万人）,上海,2006,681.42000
            女性人口（万人）,江苏,2006,3602.48000
            女性人口（万人）,浙江,2006,2264.46000
            女性人口（万人）,安徽,2006,3164.00000
            女性人口（万人）,福建,2006,1653.31000
            女性人口（万人）,江西,2006,2121.31000
            女性人口（万人）,山东,2006,4575.35000
            女性人口（万人）,河南,2006,4919.32000
            女性人口（万人）,湖北,2006,2908.66000
            女性人口（万人）,湖南,2006,3257.91000
            女性人口（万人）,广东,2006,3894.68000
            女性人口（万人）,广西,2006,2355.66000
            女性人口（万人）,海南,2006,397.85000
            女性人口（万人）,重庆,2006,1536.10000
            女性人口（万人）,四川,2006,4202.22000
            女性人口（万人）,贵州,2006,1879.59000
            女性人口（万人）,云南,2006,2087.19000
            女性人口（万人）,西藏,2006,134.07000
            女性人口（万人）,陕西,2006,1798.30000
            女性人口（万人）,甘肃,2006,1259.84000
            女性人口（万人）,青海,2006,249.24000
            女性人口（万人）,宁夏,2006,293.23000
            女性人口（万人）,新疆,2006,974.62000
            人口出生率（‰）,北京,2006,6.26000
            人口出生率（‰）,天津,2006,7.67000
            人口出生率（‰）,河北,2006,12.82000
            人口出生率（‰）,山西,2006,11.48000
            人口出生率（‰）,内蒙古,2006,9.87000
            人口出生率（‰）,辽宁,2006,6.40000
            人口出生率（‰）,吉林,2006,7.67000
            人口出生率（‰）,黑龙江,2006,7.57000
            人口出生率（‰）,上海,2006,7.47000
            人口出生率（‰）,江苏,2006,9.36000
            人口出生率（‰）,浙江,2006,10.29000
            人口出生率（‰）,安徽,2006,12.60000
            人口出生率（‰）,福建,2006,12.00000
            人口出生率（‰）,江西,2006,13.80000
            人口出生率（‰）,山东,2006,11.60000
            人口出生率（‰）,河南,2006,11.59000
            人口出生率（‰）,湖北,2006,9.08000
            人口出生率（‰）,湖南,2006,11.92000
            人口出生率（‰）,广东,2006,11.78000
            人口出生率（‰）,广西,2006,14.44000
            人口出生率（‰）,海南,2006,14.59000
            人口出生率（‰）,重庆,2006,9.90000
            人口出生率（‰）,四川,2006,9.14000
            人口出生率（‰）,贵州,2006,13.97000
            人口出生率（‰）,云南,2006,13.20000
            人口出生率（‰）,西藏,2006,17.40000
            人口出生率（‰）,陕西,2006,10.19000
            人口出生率（‰）,甘肃,2006,12.86000
            人口出生率（‰）,青海,2006,15.24000
            人口出生率（‰）,宁夏,2006,15.53000
            人口出生率（‰）,新疆,2006,15.79000
            人口死亡率（‰）,北京,2006,4.97000
            人口死亡率（‰）,天津,2006,6.07000
            人口死亡率（‰）,河北,2006,6.59000
            人口死亡率（‰）,山西,2006,5.73000
            人口死亡率（‰）,内蒙古,2006,5.91000
            人口死亡率（‰）,辽宁,2006,5.30000
            人口死亡率（‰）,吉林,2006,5.00000
            人口死亡率（‰）,黑龙江,2006,5.18000
            人口死亡率（‰）,上海,2006,5.89000
            人口死亡率（‰）,江苏,2006,7.08000
            人口死亡率（‰）,浙江,2006,5.42000
            人口死亡率（‰）,安徽,2006,6.30000
            人口死亡率（‰）,福建,2006,5.75000
            人口死亡率（‰）,江西,2006,6.01000
            人口死亡率（‰）,山东,2006,6.10000
            人口死亡率（‰）,河南,2006,6.27000
            人口死亡率（‰）,湖北,2006,5.95000
            人口死亡率（‰）,湖南,2006,6.73000
            人口死亡率（‰）,广东,2006,4.49000
            人口死亡率（‰）,广西,2006,6.10000
            人口死亡率（‰）,海南,2006,5.73000
            人口死亡率（‰）,重庆,2006,6.50000
            人口死亡率（‰）,四川,2006,6.28000
            人口死亡率（‰）,贵州,2006,6.71000
            人口死亡率（‰）,云南,2006,6.30000
            人口死亡率（‰）,西藏,2006,5.70000
            人口死亡率（‰）,陕西,2006,6.15000
            人口死亡率（‰）,甘肃,2006,6.62000
            人口死亡率（‰）,青海,2006,6.27000
            人口死亡率（‰）,宁夏,2006,4.84000
            人口死亡率（‰）,新疆,2006,5.03000
            人口自然增长率（‰）,北京,2006,1.29000
            人口自然增长率（‰）,天津,2006,1.60000
            人口自然增长率（‰）,河北,2006,6.23000
            人口自然增长率（‰）,山西,2006,5.75000
            人口自然增长率（‰）,内蒙古,2006,3.96000
            人口自然增长率（‰）,辽宁,2006,1.10000
            人口自然增长率（‰）,吉林,2006,2.67000
            人口自然增长率（‰）,黑龙江,2006,2.39000
            人口自然增长率（‰）,上海,2006,1.58000
            人口自然增长率（‰）,江苏,2006,2.28000
            人口自然增长率（‰）,浙江,2006,4.87000
            人口自然增长率（‰）,安徽,2006,6.30000
            人口自然增长率（‰）,福建,2006,6.25000
            人口自然增长率（‰）,江西,2006,7.79000
            人口自然增长率（‰）,山东,2006,5.50000
            人口自然增长率（‰）,河南,2006,5.32000
            人口自然增长率（‰）,湖北,2006,3.13000
            人口自然增长率（‰）,湖南,2006,5.19000
            人口自然增长率（‰）,广东,2006,7.29000
            人口自然增长率（‰）,广西,2006,8.34000
            人口自然增长率（‰）,海南,2006,8.86000
            人口自然增长率（‰）,重庆,2006,3.40000
            人口自然增长率（‰）,四川,2006,2.86000
            人口自然增长率（‰）,贵州,2006,7.26000
            人口自然增长率（‰）,云南,2006,6.90000
            人口自然增长率（‰）,西藏,2006,11.70000
            人口自然增长率（‰）,陕西,2006,4.04000
            人口自然增长率（‰）,甘肃,2006,6.24000
            人口自然增长率（‰）,青海,2006,8.97000
            人口自然增长率（‰）,宁夏,2006,10.69000
            人口自然增长率（‰）,新疆,2006,10.76000
            总人口数（人）,北京,2006,14294.00000
            总人口数（人）,天津,2006,9694.00000
            总人口数（人）,河北,2006,63675.00000
            总人口数（人）,山西,2006,31182.00000
            总人口数（人）,内蒙古,2006,22180.00000
            总人口数（人）,辽宁,2006,39231.00000
            总人口数（人）,吉林,2006,25243.00000
            总人口数（人）,黑龙江,2006,35504.00000
            总人口数（人）,上海,2006,16525.00000
            总人口数（人）,江苏,2006,69474.00000
            总人口数（人）,浙江,2006,45523.00000
            总人口数（人）,安徽,2006,56880.00000
            总人口数（人）,福建,2006,32855.00000
            总人口数（人）,江西,2006,40069.00000
            总人口数（人）,山东,2006,85953.00000
            总人口数（人）,河南,2006,87180.00000
            总人口数（人）,湖北,2006,53070.00000
            总人口数（人）,湖南,2006,58795.00000
            总人口数（人）,广东,2006,85451.00000
            总人口数（人）,广西,2006,43311.00000
            总人口数（人）,海南,2006,7696.00000
            总人口数（人）,重庆,2006,26005.00000
            总人口数（人）,四川,2006,76324.00000
            总人口数（人）,贵州,2006,34666.00000
            总人口数（人）,云南,2006,41359.00000
            总人口数（人）,西藏,2006,2574.00000
            总人口数（人）,陕西,2006,34574.00000
            总人口数（人）,甘肃,2006,24109.00000
            总人口数（人）,青海,2006,5049.00000
            总人口数（人）,宁夏,2006,5539.00000
            总人口数（人）,新疆,2006,18681.00000
            男性人口数（人）,北京,2006,7046.00000
            男性人口数（人）,天津,2006,4768.00000
            男性人口数（人）,河北,2006,32179.00000
            男性人口数（人）,山西,2006,15766.00000
            男性人口数（人）,内蒙古,2006,11310.00000
            男性人口数（人）,辽宁,2006,19811.00000
            男性人口数（人）,吉林,2006,12772.00000
            男性人口数（人）,黑龙江,2006,18034.00000
            男性人口数（人）,上海,2006,8209.00000
            男性人口数（人）,江苏,2006,33832.00000
            男性人口数（人）,浙江,2006,22972.00000
            男性人口数（人）,安徽,2006,28953.00000
            男性人口数（人）,福建,2006,16593.00000
            男性人口数（人）,江西,2006,20535.00000
            男性人口数（人）,山东,2006,43164.00000
            男性人口数（人）,河南,2006,44191.00000
            男性人口数（人）,湖北,2006,26858.00000
            男性人口数（人）,湖南,2006,29953.00000
            男性人口数（人）,广东,2006,43780.00000
            男性人口数（人）,广西,2006,22606.00000
            男性人口数（人）,海南,2006,4030.00000
            男性人口数（人）,重庆,2006,13167.00000
            男性人口数（人）,四川,2006,38769.00000
            男性人口数（人）,贵州,2006,17919.00000
            男性人口数（人）,云南,2006,21394.00000
            男性人口数（人）,西藏,2006,1259.00000
            男性人口数（人）,陕西,2006,17389.00000
            男性人口数（人）,甘肃,2006,12205.00000
            男性人口数（人）,青海,2006,2563.00000
            男性人口数（人）,宁夏,2006,2822.00000
            男性人口数（人）,新疆,2006,9452.00000
            女性人口数（人）,北京,2006,7248.00000
            女性人口数（人）,天津,2006,4926.00000
            女性人口数（人）,河北,2006,31495.00000
            女性人口数（人）,山西,2006,15416.00000
            女性人口数（人）,内蒙古,2006,10870.00000
            女性人口数（人）,辽宁,2006,19420.00000
            女性人口数（人）,吉林,2006,12471.00000
            女性人口数（人）,黑龙江,2006,17470.00000
            女性人口数（人）,上海,2006,8316.00000
            女性人口数（人）,江苏,2006,35642.00000
            女性人口数（人）,浙江,2006,22551.00000
            女性人口数（人）,安徽,2006,27928.00000
            女性人口数（人）,福建,2006,16262.00000
            女性人口数（人）,江西,2006,19534.00000
            女性人口数（人）,山东,2006,42789.00000
            女性人口数（人）,河南,2006,42989.00000
            女性人口数（人）,湖北,2006,26211.00000
            女性人口数（人）,湖南,2006,28842.00000
            女性人口数（人）,广东,2006,41671.00000
            女性人口数（人）,广西,2006,20705.00000
            女性人口数（人）,海南,2006,3666.00000
            女性人口数（人）,重庆,2006,12838.00000
            女性人口数（人）,四川,2006,37555.00000
            女性人口数（人）,贵州,2006,16747.00000
            女性人口数（人）,云南,2006,19965.00000
            女性人口数（人）,西藏,2006,1315.00000
            女性人口数（人）,陕西,2006,17185.00000
            女性人口数（人）,甘肃,2006,11904.00000
            女性人口数（人）,青海,2006,2485.00000
            女性人口数（人）,宁夏,2006,2718.00000
            女性人口数（人）,新疆,2006,9229.00000
            男女性别比（女性=100）,北京,2006,97.21000
            男女性别比（女性=100）,天津,2006,96.81000
            男女性别比（女性=100）,河北,2006,102.17000
            男女性别比（女性=100）,山西,2006,102.27000
            男女性别比（女性=100）,内蒙古,2006,104.05000
            男女性别比（女性=100）,辽宁,2006,102.02000
            男女性别比（女性=100）,吉林,2006,102.42000
            男女性别比（女性=100）,黑龙江,2006,103.23000
            男女性别比（女性=100）,上海,2006,98.71000
            男女性别比（女性=100）,江苏,2006,94.92000
            男女性别比（女性=100）,浙江,2006,101.87000
            男女性别比（女性=100）,安徽,2006,103.67000
            男女性别比（女性=100）,福建,2006,102.03000
            男女性别比（女性=100）,江西,2006,105.13000
            男女性别比（女性=100）,山东,2006,100.88000
            男女性别比（女性=100）,河南,2006,102.80000
            男女性别比（女性=100）,湖北,2006,102.47000
            男女性别比（女性=100）,湖南,2006,103.85000
            男女性别比（女性=100）,广东,2006,105.06000
            男女性别比（女性=100）,广西,2006,109.18000
            男女性别比（女性=100）,海南,2006,109.93000
            男女性别比（女性=100）,重庆,2006,102.56000
            男女性别比（女性=100）,四川,2006,103.23000
            男女性别比（女性=100）,贵州,2006,106.99000
            男女性别比（女性=100）,云南,2006,107.15000
            男女性别比（女性=100）,西藏,2006,95.76000
            男女性别比（女性=100）,陕西,2006,101.19000
            男女性别比（女性=100）,甘肃,2006,102.53000
            男女性别比（女性=100）,青海,2006,103.15000
            男女性别比（女性=100）,宁夏,2006,103.84000
            男女性别比（女性=100）,新疆,2006,102.41000
        住本乡、镇、街道，户口本在本乡、镇、街道人口（人）,北京,2006,8828.00000
        住本乡、镇、街道，户口本在本乡、镇、街道人口（人）,天津,2006,8129.00000
        住本乡、镇、街道，户口本在本乡、镇、街道人口（人）,河北,2006,60036.00000
        住本乡、镇、街道，户口本在本乡、镇、街道人口（人）,山西,2006,28314.00000
        住本乡、镇、街道，户口本在本乡、镇、街道人口（人）,内蒙古,2006,19461.00000
        住本乡、镇、街道，户口本在本乡、镇、街道人口（人）,辽宁,2006,34355.00000
        住本乡、镇、街道，户口本在本乡、镇、街道人口（人）,吉林,2006,22606.00000
        住本乡、镇、街道，户口本在本乡、镇、街道人口（人）,黑龙江,2006,31526.00000
        住本乡、镇、街道，户口本在本乡、镇、街道人口（人）,上海,2006,11222.00000
        住本乡、镇、街道，户口本在本乡、镇、街道人口（人）,江苏,2006,62813.00000
        住本乡、镇、街道，户口本在本乡、镇、街道人口（人）,浙江,2006,37827.00000
        住本乡、镇、街道，户口本在本乡、镇、街道人口（人）,安徽,2006,53328.00000
        住本乡、镇、街道，户口本在本乡、镇、街道人口（人）,福建,2006,27550.00000
        住本乡、镇、街道，户口本在本乡、镇、街道人口（人）,江西,2006,37285.00000
        住本乡、镇、街道，户口本在本乡、镇、街道人口（人）,山东,2006,80055.00000
        住本乡、镇、街道，户口本在本乡、镇、街道人口（人）,河南,2006,84050.00000
        住本乡、镇、街道，户口本在本乡、镇、街道人口（人）,湖北,2006,48461.00000
        住本乡、镇、街道，户口本在本乡、镇、街道人口（人）,湖南,2006,55592.00000
        住本乡、镇、街道，户口本在本乡、镇、街道人口（人）,广东,2006,58515.00000
        住本乡、镇、街道，户口本在本乡、镇、街道人口（人）,广西,2006,41124.00000
        住本乡、镇、街道，户口本在本乡、镇、街道人口（人）,海南,2006,7014.00000
        住本乡、镇、街道，户口本在本乡、镇、街道人口（人）,重庆,2006,23997.00000
        住本乡、镇、街道，户口本在本乡、镇、街道人口（人）,四川,2006,71574.00000
        住本乡、镇、街道，户口本在本乡、镇、街道人口（人）,贵州,2006,32413.00000
        住本乡、镇、街道，户口本在本乡、镇、街道人口（人）,云南,2006,38569.00000
        住本乡、镇、街道，户口本在本乡、镇、街道人口（人）,西藏,2006,2539.00000
        住本乡、镇、街道，户口本在本乡、镇、街道人口（人）,陕西,2006,32645.00000
        住本乡、镇、街道，户口本在本乡、镇、街道人口（人）,甘肃,2006,23461.00000
        住本乡、镇、街道，户口本在本乡、镇、街道人口（人）,青海,2006,4503.00000
        住本乡、镇、街道，户口本在本乡、镇、街道人口（人）,宁夏,2006,5055.00000
        住本乡、镇、街道，户口本在本乡、镇、街道人口（人）,新疆,2006,17241.00000
            男性人口（人）,北京,2006,4341.00000
            男性人口（人）,天津,2006,3998.00000
            男性人口（人）,河北,2006,30409.00000
            男性人口（人）,山西,2006,14414.00000
            男性人口（人）,内蒙古,2006,9997.00000
            男性人口（人）,辽宁,2006,17444.00000
            男性人口（人）,吉林,2006,11482.00000
            男性人口（人）,黑龙江,2006,16078.00000
            男性人口（人）,上海,2006,5639.00000
            男性人口（人）,江苏,2006,30528.00000
            男性人口（人）,浙江,2006,19024.00000
            男性人口（人）,安徽,2006,27212.00000
            男性人口（人）,福建,2006,13885.00000
            男性人口（人）,江西,2006,19152.00000
            男性人口（人）,山东,2006,39970.00000
            男性人口（人）,河南,2006,42614.00000
            男性人口（人）,湖北,2006,24524.00000
            男性人口（人）,湖南,2006,28418.00000
            男性人口（人）,广东,2006,29857.00000
            男性人口（人）,广西,2006,21544.00000
            男性人口（人）,海南,2006,3693.00000
            男性人口（人）,重庆,2006,12231.00000
            男性人口（人）,四川,2006,36584.00000
            男性人口（人）,贵州,2006,16820.00000
            男性人口（人）,云南,2006,19988.00000
            男性人口（人）,西藏,2006,1242.00000
            男性人口（人）,陕西,2006,16402.00000
            男性人口（人）,甘肃,2006,11892.00000
            男性人口（人）,青海,2006,2280.00000
            男性人口（人）,宁夏,2006,2580.00000
            男性人口（人）,新疆,2006,8773.00000
            女性人口（人）,北京,2006,4486.00000
            女性人口（人）,天津,2006,4131.00000
            女性人口（人）,河北,2006,29627.00000
            女性人口（人）,山西,2006,13899.00000
            女性人口（人）,内蒙古,2006,9464.00000
            女性人口（人）,辽宁,2006,16912.00000
            女性人口（人）,吉林,2006,11123.00000
            女性人口（人）,黑龙江,2006,15448.00000
            女性人口（人）,上海,2006,5584.00000
            女性人口（人）,江苏,2006,32285.00000
            女性人口（人）,浙江,2006,18804.00000
            女性人口（人）,安徽,2006,26116.00000
            女性人口（人）,福建,2006,13665.00000
            女性人口（人）,江西,2006,18133.00000
            女性人口（人）,山东,2006,40085.00000
            女性人口（人）,河南,2006,41435.00000
            女性人口（人）,湖北,2006,23938.00000
            女性人口（人）,湖南,2006,27174.00000
            女性人口（人）,广东,2006,28658.00000
            女性人口（人）,广西,2006,19580.00000
            女性人口（人）,海南,2006,3322.00000
            女性人口（人）,重庆,2006,11765.00000
            女性人口（人）,四川,2006,34990.00000
            女性人口（人）,贵州,2006,15593.00000
            女性人口（人）,云南,2006,18581.00000
            女性人口（人）,西藏,2006,1297.00000
            女性人口（人）,陕西,2006,16243.00000
            女性人口（人）,甘肃,2006,11569.00000
            女性人口（人）,青海,2006,2223.00000
            女性人口（人）,宁夏,2006,2475.00000
            女性人口（人）,新疆,2006,8469.00000
        住本乡、镇、街道半年以上，户口在外乡、镇、街道人口（人）,北京,2006,5045.00000
        住本乡、镇、街道半年以上，户口在外乡、镇、街道人口（人）,天津,2006,1482.00000
        住本乡、镇、街道半年以上，户口在外乡、镇、街道人口（人）,河北,2006,3132.00000
        住本乡、镇、街道半年以上，户口在外乡、镇、街道人口（人）,山西,2006,2579.00000
        住本乡、镇、街道半年以上，户口在外乡、镇、街道人口（人）,内蒙古,2006,2330.00000
        住本乡、镇、街道半年以上，户口在外乡、镇、街道人口（人）,辽宁,2006,4538.00000
