指标,地区,时间,数值
        第一产业增加值（亿元）,    吉林,2016,1498.52000
        第一产业增加值（亿元）,    吉林,2017,1095.36000
        第一产业增加值（亿元）,    黑龙江,2016,2670.46000
        第一产业增加值（亿元）,    黑龙江,2017,2965.25000
        第一产业增加值（亿元）,    上海,2016,109.47000
        第一产业增加值（亿元）,    上海,2017,110.78000
        第一产业增加值（亿元）,    江苏,2016,4077.18000
        第一产业增加值（亿元）,    江苏,2017,4045.16000
        第一产业增加值（亿元）,    浙江,2016,1965.18000
        第一产业增加值（亿元）,    浙江,2017,1933.92000
        第一产业增加值（亿元）,    安徽,2016,2567.72000
        第一产业增加值（亿元）,    安徽,2017,2582.26594
        第一产业增加值（亿元）,    福建,2016,2363.22000
        第一产业增加值（亿元）,    福建,2017,2215.13000
        第一产业增加值（亿元）,    江西,2016,1904.53000
        第一产业增加值（亿元）,    江西,2017,1835.26000
        第一产业增加值（亿元）,    山东,2016,4929.13000
        第一产业增加值（亿元）,    山东,2017,4832.71194
        第一产业增加值（亿元）,    河南,2016,4286.21000
        第一产业增加值（亿元）,    河南,2017,4139.29000
        第一产业增加值（亿元）,    湖北,2016,3659.33000
        第一产业增加值（亿元）,    湖北,2017,3528.96000
        第一产业增加值（亿元）,    湖南,2016,3578.37000
        第一产业增加值（亿元）,    湖南,2017,2998.40000
        第一产业增加值（亿元）,    广东,2016,3694.37000
        第一产业增加值（亿元）,    广东,2017,3611.44000
        第一产业增加值（亿元）,    广西,2016,2796.80000
        第一产业增加值（亿元）,    广西,2017,2878.30000
        第一产业增加值（亿元）,    海南,2016,948.35000
        第一产业增加值（亿元）,    海南,2017,962.84000
        第一产业增加值（亿元）,    重庆,2016,1303.24000
        第一产业增加值（亿元）,    重庆,2017,1276.09000
        第一产业增加值（亿元）,    四川,2016,3929.33000
        第一产业增加值（亿元）,    四川,2017,4262.35000
        第一产业增加值（亿元）,    贵州,2016,1846.19000
        第一产业增加值（亿元）,    贵州,2017,2032.27370
        第一产业增加值（亿元）,    云南,2016,2195.11000
        第一产业增加值（亿元）,    云南,2017,2338.37000
        第一产业增加值（亿元）,    西藏,2016,115.78000
        第一产业增加值（亿元）,    西藏,2017,122.72000
        第一产业增加值（亿元）,    陕西,2016,1693.85000
        第一产业增加值（亿元）,    陕西,2017,1741.45000
        第一产业增加值（亿元）,    甘肃,2016,983.39000
        第一产业增加值（亿元）,    甘肃,2017,859.75227
        第一产业增加值（亿元）,    青海,2016,221.19000
        第一产业增加值（亿元）,    青海,2017,238.41000
        第一产业增加值（亿元）,    宁夏,2016,241.60000
        第一产业增加值（亿元）,    宁夏,2017,250.62000
        第一产业增加值（亿元）,    新疆,2016,1648.97000
        第一产业增加值（亿元）,    新疆,2017,1551.84000
        第二产业增加值（亿元）,    北京,2016,4944.44000
        第二产业增加值（亿元）,    北京,2017,5326.76000
        第二产业增加值（亿元）,    天津,2016,7571.35000
        第二产业增加值（亿元）,    天津,2017,7593.59307
        第二产业增加值（亿元）,    河北,2016,15256.93000
        第二产业增加值（亿元）,    河北,2017,15846.21000
        第二产业增加值（亿元）,    山西,2016,5028.99000
        第二产业增加值（亿元）,    山西,2017,6778.89000
        第二产业增加值（亿元）,    内蒙古,2016,8553.63000
        第二产业增加值（亿元）,    内蒙古,2017,6399.68000
        第二产业增加值（亿元）,    辽宁,2016,8606.54000
        第二产业增加值（亿元）,    辽宁,2017,9199.80000
        第二产业增加值（亿元）,    吉林,2016,7004.95000
        第二产业增加值（亿元）,    吉林,2017,6998.51000
        第二产业增加值（亿元）,    黑龙江,2016,4400.69000
        第二产业增加值（亿元）,    黑龙江,2017,4060.60172
        第二产业增加值（亿元）,    上海,2016,8406.28000
        第二产业增加值（亿元）,    上海,2017,9330.67000
        第二产业增加值（亿元）,    江苏,2016,34619.50000
        第二产业增加值（亿元）,    江苏,2017,38654.87000
        第二产业增加值（亿元）,    浙江,2016,21194.61000
        第二产业增加值（亿元）,    浙江,2017,22232.08000
        第二产业增加值（亿元）,    安徽,2016,11821.58000
        第二产业增加值（亿元）,    安徽,2017,12838.27855
        第二产业增加值（亿元）,    福建,2016,14093.47000
        第二产业增加值（亿元）,    福建,2017,15354.29000
        第二产业增加值（亿元）,    江西,2016,8829.54000
        第二产业增加值（亿元）,    江西,2017,9627.98000
        第二产业增加值（亿元）,    山东,2016,31343.67000
        第二产业增加值（亿元）,    山东,2017,32942.84292
        第二产业增加值（亿元）,    河南,2016,19275.82000
        第二产业增加值（亿元）,    河南,2017,21105.52000
        第二产业增加值（亿元）,    湖北,2016,14654.38000
        第二产业增加值（亿元）,    湖北,2017,15441.75000
        第二产业增加值（亿元）,    湖南,2016,13341.17000
        第二产业增加值（亿元）,    湖南,2017,14145.49000
        第二产业增加值（亿元）,    广东,2016,35109.66000
        第二产业增加值（亿元）,    广东,2017,38008.06000
        第二产业增加值（亿元）,    广西,2016,8273.66000
        第二产业增加值（亿元）,    广西,2017,7450.85000
        第二产业增加值（亿元）,    海南,2016,905.95000
        第二产业增加值（亿元）,    海南,2017,996.35000
        第二产业增加值（亿元）,    重庆,2016,7898.92000
        第二产业增加值（亿元）,    重庆,2017,8584.61000
        第二产业增加值（亿元）,    四川,2016,13448.92000
        第二产业增加值（亿元）,    四川,2017,14328.13000
        第二产业增加值（亿元）,    贵州,2016,4669.53000
        第二产业增加值（亿元）,    贵州,2017,5428.13890
        第二产业增加值（亿元）,    云南,2016,5690.16000
        第二产业增加值（亿元）,    云南,2017,6204.97000
        第二产业增加值（亿元）,    西藏,2016,429.17000
        第二产业增加值（亿元）,    西藏,2017,513.65000
        第二产业增加值（亿元）,    陕西,2016,9490.72000
        第二产业增加值（亿元）,    陕西,2017,10882.88000
        第二产业增加值（亿元）,    甘肃,2016,2515.56000
        第二产业增加值（亿元）,    甘肃,2017,2561.79190
        第二产业增加值（亿元）,    青海,2016,1249.98000
        第二产业增加值（亿元）,    青海,2017,1162.41000
        第二产业增加值（亿元）,    宁夏,2016,1488.44000
        第二产业增加值（亿元）,    宁夏,2017,1580.57000
        第二产业增加值（亿元）,    新疆,2016,3647.01000
        第二产业增加值（亿元）,    新疆,2017,4330.89000
            工业增加值（亿元）,    北京,2016,4026.68000
            工业增加值（亿元）,    北京,2017,4274.00000
            工业增加值（亿元）,    天津,2016,6805.13000
            工业增加值（亿元）,    天津,2017,6863.98000
            工业增加值（亿元）,    河北,2016,13387.46000
            工业增加值（亿元）,    河北,2017,13757.84000
            工业增加值（亿元）,    山西,2016,4148.91000
            工业增加值（亿元）,    山西,2017,5771.22000
            工业增加值（亿元）,    内蒙古,2016,7233.00000
            工业增加值（亿元）,    内蒙古,2017,5109.00000
            工业增加值（亿元）,    辽宁,2016,6818.32000
            工业增加值（亿元）,    辽宁,2017,7302.41000
            工业增加值（亿元）,    吉林,2016,6070.07000
            工业增加值（亿元）,    吉林,2017,6057.29000
            工业增加值（亿元）,    黑龙江,2016,3647.13595
            工业增加值（亿元）,    黑龙江,2017,3332.59172
            工业增加值（亿元）,    上海,2016,7555.34000
            工业增加值（亿元）,    上海,2017,8392.84000
            工业增加值（亿元）,    江苏,2016,30455.15409
            工业增加值（亿元）,    江苏,2017,34013.60000
            工业增加值（亿元）,    浙江,2016,18655.12000
            工业增加值（亿元）,    浙江,2017,19474.48000
            工业增加值（亿元）,    安徽,2016,10076.94000
            工业增加值（亿元）,    安徽,2017,10916.31000
            工业增加值（亿元）,    福建,2016,11698.36000
            工业增加值（亿元）,    福建,2017,12674.89000
            工业增加值（亿元）,    江西,2016,7219.11000
            工业增加值（亿元）,    江西,2017,7789.59000
            工业增加值（亿元）,    山东,2016,27588.70442
            工业增加值（亿元）,    山东,2017,28705.69000
            工业增加值（亿元）,    河南,2016,17042.72000
            工业增加值（亿元）,    河南,2017,18452.06000
            工业增加值（亿元）,    湖北,2016,12536.38888
            工业增加值（亿元）,    湖北,2017,13060.08000
            工业增加值（亿元）,    湖南,2016,11337.28000
            工业增加值（亿元）,    湖南,2017,11879.94000
            工业增加值（亿元）,    广东,2016,32650.89000
            工业增加值（亿元）,    广东,2017,35291.83000
            工业增加值（亿元）,    广西,2016,6816.64000
            工业增加值（亿元）,    广西,2017,5822.93000
            工业增加值（亿元）,    海南,2016,482.50000
            工业增加值（亿元）,    海南,2017,528.28000
            工业增加值（亿元）,    重庆,2016,6183.80000
            工业增加值（亿元）,    重庆,2017,6587.08000
            工业增加值（亿元）,    四川,2016,11058.79000
            工业增加值（亿元）,    四川,2017,11576.16000
            工业增加值（亿元）,    贵州,2016,3715.64000
            工业增加值（亿元）,    贵州,2017,4260.48000
            工业增加值（亿元）,    云南,2016,3891.20000
            工业增加值（亿元）,    云南,2017,4089.37000
            工业增加值（亿元）,    西藏,2016,86.44000
            工业增加值（亿元）,    西藏,2017,102.16000
            工业增加值（亿元）,    陕西,2016,7598.00000
            工业增加值（亿元）,    陕西,2017,8691.79000
            工业增加值（亿元）,    甘肃,2016,1757.52504
            工业增加值（亿元）,    甘肃,2017,1763.44389
            工业增加值（亿元）,    青海,2016,901.67585
            工业增加值（亿元）,    青海,2017,777.56000
            工业增加值（亿元）,    宁夏,2016,1054.34000
            工业增加值（亿元）,    宁夏,2017,1096.30000
            工业增加值（亿元）,    新疆,2016,2677.63000
            工业增加值（亿元）,    新疆,2017,3254.18000
            建筑业增加值（亿元）,    北京,2016,1025.50000
            建筑业增加值（亿元）,    北京,2017,1140.76000
            建筑业增加值（亿元）,    天津,2016,786.89000
            建筑业增加值（亿元）,    天津,2017,745.66000
            建筑业增加值（亿元）,    河北,2016,1885.27000
            建筑业增加值（亿元）,    河北,2017,2109.03000
            建筑业增加值（亿元）,    山西,2016,895.63000
            建筑业增加值（亿元）,    山西,2017,1019.84000
            建筑业增加值（亿元）,    内蒙古,2016,1322.50000
            建筑业增加值（亿元）,    内蒙古,2017,1291.45000
            建筑业增加值（亿元）,    辽宁,2016,1880.85000
            建筑业增加值（亿元）,    辽宁,2017,1999.28000
            建筑业增加值（亿元）,    吉林,2016,960.87000
            建筑业增加值（亿元）,    吉林,2017,964.14000
            建筑业增加值（亿元）,    黑龙江,2016,874.23000
            建筑业增加值（亿元）,    黑龙江,2017,852.78000
            建筑业增加值（亿元）,    上海,2016,879.81000
            建筑业增加值（亿元）,    上海,2017,970.79000
            建筑业增加值（亿元）,    江苏,2016,4173.66214
            建筑业增加值（亿元）,    江苏,2017,4651.75000
            建筑业增加值（亿元）,    浙江,2016,2610.72000
            建筑业增加值（亿元）,    浙江,2017,2845.48000
            建筑业增加值（亿元）,    安徽,2016,1763.53200
            建筑业增加值（亿元）,    安徽,2017,1943.55855
            建筑业增加值（亿元）,    福建,2016,2421.34000
            建筑业增加值（亿元）,    福建,2017,2707.82000
            建筑业增加值（亿元）,    江西,2016,1610.91000
            建筑业增加值（亿元）,    江西,2017,1838.95000
            建筑业增加值（亿元）,    山东,2016,3806.31466
            建筑业增加值（亿元）,    山东,2017,4276.97292
            建筑业增加值（亿元）,    河南,2016,2292.04000
            建筑业增加值（亿元）,    河南,2017,2694.11000
            建筑业增加值（亿元）,    湖北,2016,2192.97313
            建筑业增加值（亿元）,    湖北,2017,2459.68183
            建筑业增加值（亿元）,    湖南,2016,2016.59000
            建筑业增加值（亿元）,    湖南,2017,2278.65000
            建筑业增加值（亿元）,    广东,2016,2551.82000
            建筑业增加值（亿元）,    广东,2017,2818.82000
            建筑业增加值（亿元）,    广西,2016,1458.41000
            建筑业增加值（亿元）,    广西,2017,1635.69000
            建筑业增加值（亿元）,    海南,2016,424.50000
            建筑业增加值（亿元）,    海南,2017,470.01000
            建筑业增加值（亿元）,    重庆,2016,1715.12000
            建筑业增加值（亿元）,    重庆,2017,1997.53000
            建筑业增加值（亿元）,    四川,2016,2472.96000
            建筑业增加值（亿元）,    四川,2017,2838.35000
            建筑业增加值（亿元）,    贵州,2016,955.43950
            建筑业增加值（亿元）,    贵州,2017,1169.46890
            建筑业增加值（亿元）,    云南,2016,1806.22000
            建筑业增加值（亿元）,    云南,2017,2123.68000
            建筑业增加值（亿元）,    西藏,2016,342.73000
            建筑业增加值（亿元）,    西藏,2017,411.49000
            建筑业增加值（亿元）,    陕西,2016,1943.20000
            建筑业增加值（亿元）,    陕西,2017,2217.97000
            建筑业增加值（亿元）,    甘肃,2016,776.35000
            建筑业增加值（亿元）,    甘肃,2017,811.41061
            建筑业增加值（亿元）,    青海,2016,348.67000
            建筑业增加值（亿元）,    青海,2017,384.85000
            建筑业增加值（亿元）,    宁夏,2016,434.20000
            建筑业增加值（亿元）,    宁夏,2017,484.36000
            建筑业增加值（亿元）,    新疆,2016,1049.93000
            建筑业增加值（亿元）,    新疆,2017,1159.51000
        第三产业增加值（亿元）,    北京,2016,20594.90000
        第三产业增加值（亿元）,    北京,2017,22567.76000
        第三产业增加值（亿元）,    天津,2016,10093.82000
        第三产业增加值（亿元）,    天津,2017,10786.63693
        第三产业增加值（亿元）,    河北,2016,13320.71000
        第三产业增加值（亿元）,    河北,2017,15040.13000
        第三产业增加值（亿元）,    山西,2016,7236.64000
        第三产业增加值（亿元）,    山西,2017,8030.37000
        第三产业增加值（亿元）,    内蒙古,2016,7937.08000
        第三产业增加值（亿元）,    内蒙古,2017,8046.76000
        第三产业增加值（亿元）,    辽宁,2016,11467.30000
        第三产业增加值（亿元）,    辽宁,2017,12307.16000
        第三产业增加值（亿元）,    吉林,2016,6273.33000
        第三产业增加值（亿元）,    吉林,2017,6850.66000
        第三产业增加值（亿元）,    黑龙江,2016,8314.94000
        第三产业增加值（亿元）,    黑龙江,2017,8876.83000
        第三产业增加值（亿元）,    上海,2016,19662.90000
        第三产业增加值（亿元）,    上海,2017,21191.54000
        第三产业增加值（亿元）,    江苏,2016,38691.60000
        第三产业增加值（亿元）,    江苏,2017,43169.73000
        第三产业增加值（亿元）,    浙江,2016,24091.57000
        第三产业增加值（亿元）,    浙江,2017,27602.26000
        第三产业增加值（亿元）,    安徽,2016,10018.32000
        第三产业增加值（亿元）,    安徽,2017,11597.45079
        第三产业增加值（亿元）,    福建,2016,12353.89000
        第三产业增加值（亿元）,    福建,2017,14612.67000
        第三产业增加值（亿元）,    江西,2016,7764.93000
        第三产业增加值（亿元）,    江西,2017,8543.07000
        第三产业增加值（亿元）,    山东,2016,31751.69000
        第三产业增加值（亿元）,    山东,2017,34858.60000
        第三产业增加值（亿元）,    河南,2016,16909.76000
        第三产业增加值（亿元）,    河南,2017,19308.02000
        第三产业增加值（亿元）,    湖北,2016,14351.67000
        第三产业增加值（亿元）,    湖北,2017,16507.38000
        第三产业增加值（亿元）,    湖南,2016,14631.83000
        第三产业增加值（亿元）,    湖南,2017,16759.07000
        第三产业增加值（亿元）,    广东,2016,42050.88000
        第三产业增加值（亿元）,    广东,2017,48085.73000
        第三产业增加值（亿元）,    广西,2016,7247.18000
        第三产业增加值（亿元）,    广西,2017,8194.11000
        第三产业增加值（亿元）,    海南,2016,2198.90000
        第三产业增加值（亿元）,    海南,2017,2503.35000
        第三产业增加值（亿元）,    重庆,2016,8538.43000
        第三产业增加值（亿元）,    重庆,2017,9564.03000
        第三产业增加值（亿元）,    四川,2016,15556.29000
        第三产业增加值（亿元）,    四川,2017,18389.74000
        第三产业增加值（亿元）,    贵州,2016,5261.01000
        第三产业增加值（亿元）,    贵州,2017,6080.42000
        第三产业增加值（亿元）,    云南,2016,6903.15000
        第三产业增加值（亿元）,    云南,2017,7833.00000
        第三产业增加值（亿元）,    西藏,2016,606.46000
        第三产业增加值（亿元）,    西藏,2017,674.55000
        第三产业增加值（亿元）,    陕西,2016,8215.02000
        第三产业增加值（亿元）,    陕西,2017,9274.48000
        第三产业增加值（亿元）,    甘肃,2016,3701.42000
        第三产业增加值（亿元）,    甘肃,2017,4038.35537
        第三产业增加值（亿元）,    青海,2016,1101.32000
        第三产业增加值（亿元）,    青海,2017,1224.01000
        第三产业增加值（亿元）,    宁夏,2016,1438.55000
        第三产业增加值（亿元）,    宁夏,2017,1612.37000
        第三产业增加值（亿元）,    新疆,2016,4353.72000
        第三产业增加值（亿元）,    新疆,2017,4999.23000
            交通运输、仓储和邮政业增加值（亿元）,    北京,2016,1060.97000
            交通运输、仓储和邮政业增加值（亿元）,    北京,2017,1208.40000
            交通运输、仓储和邮政业增加值（亿元）,    天津,2016,725.31000
            交通运输、仓储和邮政业增加值（亿元）,    天津,2017,780.40000
            交通运输、仓储和邮政业增加值（亿元）,    河北,2016,2369.27000
            交通运输、仓储和邮政业增加值（亿元）,    河北,2017,2497.88000
            交通运输、仓储和邮政业增加值（亿元）,    山西,2016,930.75000
            交通运输、仓储和邮政业增加值（亿元）,    山西,2017,1052.14000
            交通运输、仓储和邮政业增加值（亿元）,    内蒙古,2016,1141.97000
            交通运输、仓储和邮政业增加值（亿元）,    内蒙古,2017,1050.02000
            交通运输、仓储和邮政业增加值（亿元）,    辽宁,2016,1245.27000
            交通运输、仓储和邮政业增加值（亿元）,    辽宁,2017,1310.02000
            交通运输、仓储和邮政业增加值（亿元）,    吉林,2016,558.38000
            交通运输、仓储和邮政业增加值（亿元）,    吉林,2017,603.12000
            交通运输、仓储和邮政业增加值（亿元）,    黑龙江,2016,758.01000
            交通运输、仓储和邮政业增加值（亿元）,    黑龙江,2017,801.33000
            交通运输、仓储和邮政业增加值（亿元）,    上海,2016,1237.32000
            交通运输、仓储和邮政业增加值（亿元）,    上海,2017,1344.54000
            交通运输、仓储和邮政业增加值（亿元）,    江苏,2016,2837.15643
            交通运输、仓储和邮政业增加值（亿元）,    江苏,2017,3097.67000
            交通运输、仓储和邮政业增加值（亿元）,    浙江,2016,1774.37000
            交通运输、仓储和邮政业增加值（亿元）,    浙江,2017,1938.17000
            交通运输、仓储和邮政业增加值（亿元）,    安徽,2016,826.89500
            交通运输、仓储和邮政业增加值（亿元）,    安徽,2017,875.38000
            交通运输、仓储和邮政业增加值（亿元）,    福建,2016,1689.82000
            交通运输、仓储和邮政业增加值（亿元）,    福建,2017,1889.69000
            交通运输、仓储和邮政业增加值（亿元）,    江西,2016,796.47000
            交通运输、仓储和邮政业增加值（亿元）,    江西,2017,866.30000
            交通运输、仓储和邮政业增加值（亿元）,    山东,2016,2725.40552
            交通运输、仓储和邮政业增加值（亿元）,    山东,2017,3268.00880
            交通运输、仓储和邮政业增加值（亿元）,    河南,2016,1938.06000
            交通运输、仓储和邮政业增加值（亿元）,    河南,2017,2162.85000
            交通运输、仓储和邮政业增加值（亿元）,    湖北,2016,1297.48081
            交通运输、仓储和邮政业增加值（亿元）,    湖北,2017,1420.01000
            交通运输、仓储和邮政业增加值（亿元）,    湖南,2016,1356.56000
            交通运输、仓储和邮政业增加值（亿元）,    湖南,2017,1496.01000
            交通运输、仓储和邮政业增加值（亿元）,    广东,2016,3209.72000
            交通运输、仓储和邮政业增加值（亿元）,    广东,2017,3580.94000
            交通运输、仓储和邮政业增加值（亿元）,    广西,2016,855.67000
            交通运输、仓储和邮政业增加值（亿元）,    广西,2017,955.70000
            交通运输、仓储和邮政业增加值（亿元）,    海南,2016,199.89000
            交通运输、仓储和邮政业增加值（亿元）,    海南,2017,248.94000
            交通运输、仓储和邮政业增加值（亿元）,    重庆,2016,848.22000
            交通运输、仓储和邮政业增加值（亿元）,    重庆,2017,939.46000
            交通运输、仓储和邮政业增加值（亿元）,    四川,2016,1472.57000
            交通运输、仓储和邮政业增加值（亿元）,    四川,2017,1595.80000
            交通运输、仓储和邮政业增加值（亿元）,    贵州,2016,987.47000
            交通运输、仓储和邮政业增加值（亿元）,    贵州,2017,1070.22000
            交通运输、仓储和邮政业增加值（亿元）,    云南,2016,328.41000
            交通运输、仓储和邮政业增加值（亿元）,    云南,2017,366.59000
            交通运输、仓储和邮政业增加值（亿元）,    西藏,2016,31.26000
            交通运输、仓储和邮政业增加值（亿元）,    西藏,2017,34.08000
            交通运输、仓储和邮政业增加值（亿元）,    陕西,2016,771.76554
            交通运输、仓储和邮政业增加值（亿元）,    陕西,2017,832.62000
            交通运输、仓储和邮政业增加值（亿元）,    甘肃,2016,271.24678
            交通运输、仓储和邮政业增加值（亿元）,    甘肃,2017,293.49945
            交通运输、仓储和邮政业增加值（亿元）,    青海,2016,94.99000
            交通运输、仓储和邮政业增加值（亿元）,    青海,2017,103.69000
            交通运输、仓储和邮政业增加值（亿元）,    宁夏,2016,205.75000
            交通运输、仓储和邮政业增加值（亿元）,    宁夏,2017,199.31000
            交通运输、仓储和邮政业增加值（亿元）,    新疆,2016,567.54000
            交通运输、仓储和邮政业增加值（亿元）,    新疆,2017,668.15000
            批发和零售业增加值（亿元）,    北京,2016,2372.89000
            批发和零售业增加值（亿元）,    北京,2017,2486.80000
            批发和零售业增加值（亿元）,    天津,2016,2256.54000
            批发和零售业增加值（亿元）,    天津,2017,2306.98000
            批发和零售业增加值（亿元）,    河北,2016,2536.85000
            批发和零售业增加值（亿元）,    河北,2017,2833.01000
            批发和零售业增加值（亿元）,    山西,2016,1058.12000
            批发和零售业增加值（亿元）,    山西,2017,1078.54000
            批发和零售业增加值（亿元）,    内蒙古,2016,1841.71000
            批发和零售业增加值（亿元）,    内蒙古,2017,1815.47000
            批发和零售业增加值（亿元）,    辽宁,2016,2822.87000
            批发和零售业增加值（亿元）,    辽宁,2017,3002.13000
            批发和零售业增加值（亿元）,    吉林,2016,1203.14000
            批发和零售业增加值（亿元）,    吉林,2017,1208.30000
            批发和零售业增加值（亿元）,    黑龙江,2016,1795.83000
            批发和零售业增加值（亿元）,    黑龙江,2017,1857.41000
            批发和零售业增加值（亿元）,    上海,2016,4119.59000
            批发和零售业增加值（亿元）,    上海,2017,4393.36000
            批发和零售业增加值（亿元）,    江苏,2016,7470.26936
            批发和零售业增加值（亿元）,    江苏,2017,8070.23000
            批发和零售业增加值（亿元）,    浙江,2016,5754.19000
            批发和零售业增加值（亿元）,    浙江,2017,6217.29000
            批发和零售业增加值（亿元）,    安徽,2016,1775.87000
            批发和零售业增加值（亿元）,    安徽,2017,1910.47000
            批发和零售业增加值（亿元）,    福建,2016,2204.60000
            批发和零售业增加值（亿元）,    福建,2017,2392.78000
            批发和零售业增加值（亿元）,    江西,2016,1264.66000
            批发和零售业增加值（亿元）,    江西,2017,1415.12000
            批发和零售业增加值（亿元）,    山东,2016,9044.94692
            批发和零售业增加值（亿元）,    山东,2017,9283.72902
            批发和零售业增加值（亿元）,    河南,2016,2987.25000
            批发和零售业增加值（亿元）,    河南,2017,3263.06000
            批发和零售业增加值（亿元）,    湖北,2016,2485.05000
            批发和零售业增加值（亿元）,    湖北,2017,2682.21000
            批发和零售业增加值（亿元）,    湖南,2016,2487.80000
            批发和零售业增加值（亿元）,    湖南,2017,2666.71000
            批发和零售业增加值（亿元）,    广东,2016,8382.48000
            批发和零售业增加值（亿元）,    广东,2017,8976.59000
            批发和零售业增加值（亿元）,    广西,2016,1215.06000
            批发和零售业增加值（亿元）,    广西,2017,1326.17000
            批发和零售业增加值（亿元）,    海南,2016,467.80000
            批发和零售业增加值（亿元）,    海南,2017,496.72000
            批发和零售业增加值（亿元）,    重庆,2016,1470.85000
            批发和零售业增加值（亿元）,    重庆,2017,1595.88000
            批发和零售业增加值（亿元）,    四川,2016,2138.45000
            批发和零售业增加值（亿元）,    四川,2017,2574.15000
            批发和零售业增加值（亿元）,    贵州,2016,732.71000
