指标,地区,时间,数值
地区生产总值（当年价）（亿元）,重庆,2000.0,1589.34
地区生产总值（当年价）（亿元）,重庆,2001.0,1765.68
地区生产总值（当年价）（亿元）,四川,2000.0,4010.25
地区生产总值（当年价）（亿元）,四川,2001.0,4293.49105
地区生产总值（当年价）（亿元）,贵州,2000.0,993.53
地区生产总值（当年价）（亿元）,贵州,2001.0,1133.27
地区生产总值（当年价）（亿元）,云南,2000.0,1955.09
地区生产总值（当年价）（亿元）,云南,2001.0,2138.31
地区生产总值（当年价）（亿元）,西藏,2000.0,117.464
地区生产总值（当年价）（亿元）,西藏,2001.0,146.03516
地区生产总值（当年价）（亿元）,陕西,2000.0,1660.92
地区生产总值（当年价）（亿元）,陕西,2001.0,2010.62
地区生产总值（当年价）（亿元）,甘肃,2000.0,983.36
地区生产总值（当年价）（亿元）,甘肃,2001.0,1125.37278
地区生产总值（当年价）（亿元）,青海,2000.0,263.59
地区生产总值（当年价）（亿元）,青海,2001.0,300.13
地区生产总值（当年价）（亿元）,宁夏,2000.0,265.57
地区生产总值（当年价）（亿元）,宁夏,2001.0,337.44467
地区生产总值（当年价）（亿元）,新疆,2000.0,1364.36
地区生产总值（当年价）（亿元）,新疆,2001.0,1491.6
第一产业增加值（亿元）,全国总计,2000.0,14944.7225
第一产业增加值（亿元）,全国总计,2001.0,15781.26905
第一产业增加值（亿元）,北京,2000.0,89.97
第一产业增加值（亿元）,北京,2001.0,93.08
第一产业增加值（亿元）,天津,2000.0,73.54
第一产业增加值（亿元）,天津,2001.0,78.55
第一产业增加值（亿元）,河北,2000.0,824.55
第一产业增加值（亿元）,河北,2001.0,913.9
第一产业增加值（亿元）,山西,2000.0,179.86
第一产业增加值（亿元）,山西,2001.0,171.09
第一产业增加值（亿元）,内蒙古,2000.0,350.8
第一产业增加值（亿元）,内蒙古,2001.0,358.89
第一产业增加值（亿元）,辽宁,2000.0,503.44
第一产业增加值（亿元）,辽宁,2001.0,544.44
第一产业增加值（亿元）,吉林,2000.0,398.73
第一产业增加值（亿元）,吉林,2001.0,409.1
第一产业增加值（亿元）,黑龙江,2000.0,357.0
第一产业增加值（亿元）,黑龙江,2001.0,409.3
第一产业增加值（亿元）,上海,2000.0,83.2
第一产业增加值（亿元）,上海,2001.0,85.5
第一产业增加值（亿元）,江苏,2000.0,1031.17
第一产业增加值（亿元）,江苏,2001.0,1082.43
第一产业增加值（亿元）,浙江,2000.0,664.16
第一产业增加值（亿元）,浙江,2001.0,695.15
第一产业增加值（亿元）,安徽,2000.0,732.19
第一产业增加值（亿元）,安徽,2001.0,750.07
第一产业增加值（亿元）,福建,2000.0,640.57
第一产业增加值（亿元）,福建,2001.0,651.11
第一产业增加值（亿元）,江西,2000.0,485.14
第一产业增加值（亿元）,江西,2001.0,506.0
第一产业增加值（亿元）,山东,2000.0,1268.57
第一产业增加值（亿元）,山东,2001.0,1359.49
第一产业增加值（亿元）,河南,2000.0,1161.58
第一产业增加值（亿元）,河南,2001.0,1234.34
第一产业增加值（亿元）,湖北,2000.0,662.3
第一产业增加值（亿元）,湖北,2001.0,692.17
第一产业增加值（亿元）,湖南,2000.0,784.92
第一产业增加值（亿元）,湖南,2001.0,825.73
第一产业增加值（亿元）,广东,2000.0,1000.06
第一产业增加值（亿元）,广东,2001.0,1004.35
第一产业增加值（亿元）,广西,2000.0,538.69
第一产业增加值（亿元）,广西,2001.0,562.52
第一产业增加值（亿元）,海南,2000.0,196.56
第一产业增加值（亿元）,海南,2001.0,201.79
第一产业增加值（亿元）,重庆,2000.0,283.0
第一产业增加值（亿元）,重庆,2001.0,293.03
第一产业增加值（亿元）,四川,2000.0,945.58
第一产业增加值（亿元）,四川,2001.0,981.68
第一产业增加值（亿元）,贵州,2000.0,270.99
第一产业增加值（亿元）,贵州,2001.0,274.17
第一产业增加值（亿元）,云南,2000.0,436.26
第一产业增加值（亿元）,云南,2001.0,450.54
第一产业增加值（亿元）,西藏,2000.0,36.32
第一产业增加值（亿元）,西藏,2001.0,37.47
第一产业增加值（亿元）,陕西,2000.0,279.12
第一产业增加值（亿元）,陕西,2001.0,287.24
第一产业增加值（亿元）,甘肃,2000.0,193.36
第一产业增加值（亿元）,甘肃,2001.0,207.05
第一产业增加值（亿元）,青海,2000.0,38.53
第一产业增加值（亿元）,青海,2001.0,42.79
第一产业增加值（亿元）,宁夏,2000.0,45.95
第一产业增加值（亿元）,宁夏,2001.0,49.57
第一产业增加值（亿元）,新疆,2000.0,288.18
第一产业增加值（亿元）,新疆,2001.0,288.12
第二产业增加值（亿元）,全国总计,2000.0,45555.87796
第二产业增加值（亿元）,全国总计,2001.0,49512.29097
第二产业增加值（亿元）,北京,2000.0,943.51
第二产业增加值（亿元）,北京,2001.0,1030.6
第二产业增加值（亿元）,天津,2000.0,820.17
第二产业增加值（亿元）,天津,2001.0,904.64
第二产业增加值（亿元）,河北,2000.0,2559.96
第二产业增加值（亿元）,河北,2001.0,2767.41
第二产业增加值（亿元）,山西,2000.0,827.59
第二产业增加值（亿元）,山西,2001.0,917.98
第二产业增加值（亿元）,内蒙古,2000.0,556.28
第二产业增加值（亿元）,内蒙古,2001.0,626.47
第二产业增加值（亿元）,辽宁,2000.0,2344.4
第二产业增加值（亿元）,辽宁,2001.0,2440.55
第二产业增加值（亿元）,吉林,2000.0,800.28
第二产业增加值（亿元）,吉林,2001.0,880.84
第二产业增加值（亿元）,黑龙江,2000.0,1868.55
第二产业增加值（亿元）,黑龙江,2001.0,1998.74
第二产业增加值（亿元）,上海,2000.0,2163.68
第二产业增加值（亿元）,上海,2001.0,2355.53
第二产业增加值（亿元）,江苏,2000.0,4435.88903
第二产业增加值（亿元）,江苏,2001.0,4907.46
第二产业增加值（亿元）,浙江,2000.0,3183.47
第二产业增加值（亿元）,浙江,2001.0,3459.75
第二产业增加值（亿元）,安徽,2000.0,1296.31195
第二产业增加值（亿元）,安徽,2001.0,1415.32
第二产业增加值（亿元）,福建,2000.0,1711.16
第二产业增加值（亿元）,福建,2001.0,1904.21
第二产业增加值（亿元）,江西,2000.0,700.76
第二产业增加值（亿元）,江西,2001.0,788.12
第二产业增加值（亿元）,山东,2000.0,4244.4
第二产业增加值（亿元）,山东,2001.0,4654.51
第二产业增加值（亿元）,河南,2000.0,2413.78
第二产业增加值（亿元）,河南,2001.0,2659.04
第二产业增加值（亿元）,湖北,2000.0,2123.7
第二产业增加值（亿元）,湖北,2001.0,2313.66
第二产业增加值（亿元）,湖南,2000.0,1461.86
第二产业增加值（亿元）,湖南,2001.0,1573.0
第二产业增加值（亿元）,广东,2000.0,4868.75
第二产业增加值（亿元）,广东,2001.0,5341.61
第二产业增加值（亿元）,广西,2000.0,748.0
第二产业增加值（亿元）,广西,2001.0,791.85
第二产业增加值（亿元）,海南,2000.0,102.45
第二产业增加值（亿元）,海南,2001.0,111.25
第二产业增加值（亿元）,重庆,2000.0,657.51
第二产业增加值（亿元）,重庆,2001.0,727.66
第二产业增加值（亿元）,四川,2000.0,1700.49
第二产业增加值（亿元）,四川,2001.0,1756.86
第二产业增加值（亿元）,贵州,2000.0,387.85
第二产业增加值（亿元）,贵州,2001.0,419.74
第二产业增加值（亿元）,云南,2000.0,843.24
第二产业增加值（亿元）,云南,2001.0,881.49
第二产业增加值（亿元）,西藏,2000.0,27.214
第二产业增加值（亿元）,西藏,2001.0,32.18
第二产业增加值（亿元）,陕西,2000.0,731.9
第二产业增加值（亿元）,陕西,2001.0,816.34
第二产业增加值（亿元）,甘肃,2000.0,439.88
第二产业增加值（亿元）,甘肃,2001.0,481.07
第二产业增加值（亿元）,青海,2000.0,114.0
第二产业增加值（亿元）,青海,2001.0,132.18
第二产业增加值（亿元）,宁夏,2000.0,120.04
第二产业增加值（亿元）,宁夏,2001.0,134.37
第二产业增加值（亿元）,新疆,2000.0,586.84
第二产业增加值（亿元）,新疆,2001.0,630.37
工业增加值（亿元）,全国总计,2000.0,40033.59287
工业增加值（亿元）,全国总计,2001.0,43580.61611
工业增加值（亿元）,北京,2000.0,745.32
工业增加值（亿元）,北京,2001.0,816.24
工业增加值（亿元）,天津,2000.0,747.28
工业增加值（亿元）,天津,2001.0,821.18
工业增加值（亿元）,河北,2000.0,2246.73
工业增加值（亿元）,河北,2001.0,2439.56
工业增加值（亿元）,山西,2000.0,706.39
工业增加值（亿元）,山西,2001.0,779.78
工业增加值（亿元）,内蒙古,2000.0,455.21
工业增加值（亿元）,内蒙古,2001.0,506.69
工业增加值（亿元）,辽宁,2000.0,2114.89
工业增加值（亿元）,辽宁,2001.0,2190.12
工业增加值（亿元）,吉林,2000.0,655.68
工业增加值（亿元）,吉林,2001.0,724.73
工业增加值（亿元）,黑龙江,2000.0,1664.35
工业增加值（亿元）,黑龙江,2001.0,1767.79
工业增加值（亿元）,上海,2000.0,1956.66
工业增加值（亿元）,上海,2001.0,2121.19
工业增加值（亿元）,江苏,2000.0,3848.52059
工业增加值（亿元）,江苏,2001.0,4270.9
工业增加值（亿元）,浙江,2000.0,2883.37
工业增加值（亿元）,浙江,2001.0,3106.29
工业增加值（亿元）,安徽,2000.0,1100.45195
工业增加值（亿元）,安徽,2001.0,1191.62
工业增加值（亿元）,福建,2000.0,1470.07
工业增加值（亿元）,福建,2001.0,1645.34
工业增加值（亿元）,江西,2000.0,539.78
工业增加值（亿元）,江西,2001.0,595.55
工业增加值（亿元）,山东,2000.0,3737.38
工业增加值（亿元）,山东,2001.0,4092.24
工业增加值（亿元）,河南,2000.0,2078.94
工业增加值（亿元）,河南,2001.0,2279.89
工业增加值（亿元）,湖北,2000.0,1903.28
工业增加值（亿元）,湖北,2001.0,2066.47
工业增加值（亿元）,湖南,2000.0,1230.71
工业增加值（亿元）,湖南,2001.0,1309.5
工业增加值（亿元）,广东,2000.0,4295.03
工业增加值（亿元）,广东,2001.0,4732.41
工业增加值（亿元）,广西,2000.0,619.84
工业增加值（亿元）,广西,2001.0,648.19
工业增加值（亿元）,海南,2000.0,65.76
工业增加值（亿元）,海南,2001.0,71.59
工业增加值（亿元）,重庆,2000.0,527.48
工业增加值（亿元）,重庆,2001.0,576.58
工业增加值（亿元）,四川,2000.0,1393.84
工业增加值（亿元）,四川,2001.0,1407.81
工业增加值（亿元）,贵州,2000.0,314.73
工业增加值（亿元）,贵州,2001.0,335.0
工业增加值（亿元）,云南,2000.0,697.69
工业增加值（亿元）,云南,2001.0,723.98
工业增加值（亿元）,西藏,2000.0,10.134
工业增加值（亿元）,西藏,2001.0,10.84
工业增加值（亿元）,陕西,2000.0,549.58
工业增加值（亿元）,陕西,2001.0,606.12
工业增加值（亿元）,甘肃,2000.0,328.41
工业增加值（亿元）,甘肃,2001.0,356.51
工业增加值（亿元）,青海,2000.0,80.55
工业增加值（亿元）,青海,2001.0,89.2
工业增加值（亿元）,宁夏,2000.0,93.0
工业增加值（亿元）,宁夏,2001.0,102.23
工业增加值（亿元）,新疆,2000.0,422.08
工业增加值（亿元）,新疆,2001.0,450.0
建筑业增加值（亿元）,全国总计,2000.0,5522.28509
建筑业增加值（亿元）,全国总计,2001.0,5931.67486
建筑业增加值（亿元）,北京,2000.0,198.19
建筑业增加值（亿元）,北京,2001.0,214.36
建筑业增加值（亿元）,天津,2000.0,72.89
建筑业增加值（亿元）,天津,2001.0,83.46
建筑业增加值（亿元）,河北,2000.0,313.23
建筑业增加值（亿元）,河北,2001.0,327.85
建筑业增加值（亿元）,山西,2000.0,121.2
建筑业增加值（亿元）,山西,2001.0,138.2
建筑业增加值（亿元）,内蒙古,2000.0,101.07
建筑业增加值（亿元）,内蒙古,2001.0,119.78
建筑业增加值（亿元）,辽宁,2000.0,229.51
建筑业增加值（亿元）,辽宁,2001.0,250.43
建筑业增加值（亿元）,吉林,2000.0,144.6
建筑业增加值（亿元）,吉林,2001.0,156.11
建筑业增加值（亿元）,黑龙江,2000.0,204.2
建筑业增加值（亿元）,黑龙江,2001.0,230.95
建筑业增加值（亿元）,上海,2000.0,207.02
建筑业增加值（亿元）,上海,2001.0,234.34
建筑业增加值（亿元）,江苏,2000.0,587.36843
建筑业增加值（亿元）,江苏,2001.0,636.56
建筑业增加值（亿元）,浙江,2000.0,300.1
建筑业增加值（亿元）,浙江,2001.0,353.46
建筑业增加值（亿元）,安徽,2000.0,195.86
建筑业增加值（亿元）,安徽,2001.0,223.7
建筑业增加值（亿元）,福建,2000.0,241.09
建筑业增加值（亿元）,福建,2001.0,258.87
建筑业增加值（亿元）,江西,2000.0,160.98
建筑业增加值（亿元）,江西,2001.0,192.57
建筑业增加值（亿元）,山东,2000.0,507.02
建筑业增加值（亿元）,山东,2001.0,562.27
建筑业增加值（亿元）,河南,2000.0,334.84
建筑业增加值（亿元）,河南,2001.0,379.15
建筑业增加值（亿元）,湖北,2000.0,220.42
建筑业增加值（亿元）,湖北,2001.0,247.19
建筑业增加值（亿元）,湖南,2000.0,231.15
建筑业增加值（亿元）,湖南,2001.0,263.5
建筑业增加值（亿元）,广东,2000.0,573.72
建筑业增加值（亿元）,广东,2001.0,609.2
建筑业增加值（亿元）,广西,2000.0,128.16
建筑业增加值（亿元）,广西,2001.0,143.66
建筑业增加值（亿元）,海南,2000.0,36.69
建筑业增加值（亿元）,海南,2001.0,39.66
建筑业增加值（亿元）,重庆,2000.0,130.03
建筑业增加值（亿元）,重庆,2001.0,151.08
建筑业增加值（亿元）,四川,2000.0,306.65
建筑业增加值（亿元）,四川,2001.0,349.05
建筑业增加值（亿元）,贵州,2000.0,73.12
建筑业增加值（亿元）,贵州,2001.0,84.74
建筑业增加值（亿元）,云南,2000.0,145.55
建筑业增加值（亿元）,云南,2001.0,157.51
建筑业增加值（亿元）,西藏,2000.0,17.08
建筑业增加值（亿元）,西藏,2001.0,21.34
建筑业增加值（亿元）,陕西,2000.0,182.32
建筑业增加值（亿元）,陕西,2001.0,210.22
建筑业增加值（亿元）,甘肃,2000.0,111.47
建筑业增加值（亿元）,甘肃,2001.0,124.56
建筑业增加值（亿元）,青海,2000.0,33.45
建筑业增加值（亿元）,青海,2001.0,42.98
建筑业增加值（亿元）,宁夏,2000.0,27.04
建筑业增加值（亿元）,宁夏,2001.0,32.14
建筑业增加值（亿元）,新疆,2000.0,164.76
建筑业增加值（亿元）,新疆,2001.0,180.37
第三产业增加值（亿元）,全国总计,2000.0,38713.95385
第三产业增加值（亿元）,全国总计,2001.0,44361.61054
第三产业增加值（亿元）,北京,2000.0,1445.28
第三产业增加值（亿元）,北京,2001.0,1721.97
第三产业增加值（亿元）,天津,2000.0,745.65
第三产业增加值（亿元）,天津,2001.0,856.91
第三产业增加值（亿元）,河北,2000.0,1704.45
第三产业增加值（亿元）,河北,2001.0,1896.47
第三产业增加值（亿元）,山西,2000.0,636.36
第三产业增加值（亿元）,山西,2001.0,690.9
第三产业增加值（亿元）,内蒙古,2000.0,493.93
第三产业增加值（亿元）,内蒙古,2001.0,560.43
第三产业增加值（亿元）,辽宁,2000.0,1821.22
第三产业增加值（亿元）,辽宁,2001.0,2048.09
第三产业增加值（亿元）,吉林,2000.0,622.18
第三产业增加值（亿元）,吉林,2001.0,742.54
第三产业增加值（亿元）,黑龙江,2000.0,1027.45
第三产业增加值（亿元）,黑龙江,2001.0,1152.96
第三产业增加值（亿元）,上海,2000.0,2304.27
第三产业增加值（亿元）,上海,2001.0,2509.81
第三产业增加值（亿元）,江苏,2000.0,3115.6686
第三产业增加值（亿元）,江苏,2001.0,3522.02
第三产业增加值（亿元）,浙江,2000.0,2188.71
第三产业增加值（亿元）,浙江,2001.0,2593.25
第三产业增加值（亿元）,安徽,2000.0,1009.73392
第三产业增加值（亿元）,安徽,2001.0,1124.74
第三产业增加值（亿元）,福建,2000.0,1568.34
第三产业增加值（亿元）,福建,2001.0,1698.36
第三产业增加值（亿元）,江西,2000.0,817.17
第三产业增加值（亿元）,江西,2001.0,881.56
第三产业增加值（亿元）,山东,2000.0,3029.47
第三产业增加值（亿元）,山东,2001.0,3424.31
第三产业增加值（亿元）,河南,2000.0,1562.3
第三产业增加值（亿元）,河南,2001.0,1746.73
第三产业增加值（亿元）,湖北,2000.0,1490.32
第三产业增加值（亿元）,湖北,2001.0,1656.45
第三产业增加值（亿元）,湖南,2000.0,1445.1
第三产业增加值（亿元）,湖南,2001.0,1584.27
第三产业增加值（亿元）,广东,2000.0,3793.42
第三产业增加值（亿元）,广东,2001.0,4301.75
第三产业增加值（亿元）,广西,2000.0,763.45
第三产业增加值（亿元）,广西,2001.0,876.82
第三产业增加值（亿元）,海南,2000.0,219.47
第三产业增加值（亿元）,海南,2001.0,232.92
第三产业增加值（亿元）,重庆,2000.0,648.83
第三产业增加值（亿元）,重庆,2001.0,729.08
第三产业增加值（亿元）,四川,2000.0,1364.18
第三产业增加值（亿元）,四川,2001.0,1683.22
第三产业增加值（亿元）,贵州,2000.0,334.69
第三产业增加值（亿元）,贵州,2001.0,390.99
第三产业增加值（亿元）,云南,2000.0,675.59
第三产业增加值（亿元）,云南,2001.0,742.68
第三产业增加值（亿元）,西藏,2000.0,53.93
第三产业增加值（亿元）,西藏,2001.0,69.08
第三产业增加值（亿元）,陕西,2000.0,649.9
第三产业增加值（亿元）,陕西,2001.0,740.69
第三产业增加值（亿元）,甘肃,2000.0,350.12
第三产业增加值（亿元）,甘肃,2001.0,384.39
第三产业增加值（亿元）,青海,2000.0,111.06
第三产业增加值（亿元）,青海,2001.0,125.98
第三产业增加值（亿元）,宁夏,2000.0,99.58
第三产业增加值（亿元）,宁夏,2001.0,114.44
第三产业增加值（亿元）,新疆,2000.0,489.34
第三产业增加值（亿元）,新疆,2001.0,566.99
交通运输、仓储和邮政业增加值（亿元）,北京,2000.0,298.67
交通运输、仓储和邮政业增加值（亿元）,北京,2001.0,360.89
交通运输、仓储和邮政业增加值（亿元）,天津,2000.0,177.89
交通运输、仓储和邮政业增加值（亿元）,天津,2001.0,202.77
交通运输、仓储和邮政业增加值（亿元）,河北,2000.0,415.79
交通运输、仓储和邮政业增加值（亿元）,河北,2001.0,498.03
交通运输、仓储和邮政业增加值（亿元）,山西,2000.0,203.07
交通运输、仓储和邮政业增加值（亿元）,山西,2001.0,227.83
交通运输、仓储和邮政业增加值（亿元）,内蒙古,2000.0,175.46
交通运输、仓储和邮政业增加值（亿元）,内蒙古,2001.0,204.42
交通运输、仓储和邮政业增加值（亿元）,辽宁,2000.0,350.46
交通运输、仓储和邮政业增加值（亿元）,辽宁,2001.0,394.5
交通运输、仓储和邮政业增加值（亿元）,吉林,2000.0,168.87
交通运输、仓储和邮政业增加值（亿元）,吉林,2001.0,171.78
交通运输、仓储和邮政业增加值（亿元）,黑龙江,2000.0,213.3
交通运输、仓储和邮政业增加值（亿元）,黑龙江,2001.0,262.8
交通运输、仓储和邮政业增加值（亿元）,上海,2000.0,385.61
交通运输、仓储和邮政业增加值（亿元）,上海,2001.0,426.32
交通运输、仓储和邮政业增加值（亿元）,江苏,2000.0,557.37
交通运输、仓储和邮政业增加值（亿元）,江苏,2001.0,644.87
交通运输、仓储和邮政业增加值（亿元）,浙江,2000.0,363.36
交通运输、仓储和邮政业增加值（亿元）,浙江,2001.0,418.62
交通运输、仓储和邮政业增加值（亿元）,安徽,2000.0,215.61
交通运输、仓储和邮政业增加值（亿元）,安徽,2001.0,239.5
交通运输、仓储和邮政业增加值（亿元）,福建,2000.0,410.66
交通运输、仓储和邮政业增加值（亿元）,福建,2001.0,428.87
交通运输、仓储和邮政业增加值（亿元）,江西,2000.0,194.98
交通运输、仓储和邮政业增加值（亿元）,江西,2001.0,217.94
交通运输、仓储和邮政业增加值（亿元）,山东,2000.0,545.13
交通运输、仓储和邮政业增加值（亿元）,山东,2001.0,657.57
交通运输、仓储和邮政业增加值（亿元）,河南,2000.0,378.56
交通运输、仓储和邮政业增加值（亿元）,河南,2001.0,425.2
交通运输、仓储和邮政业增加值（亿元）,湖北,2000.0,284.36
交通运输、仓储和邮政业增加值（亿元）,湖北,2001.0,316.58
交通运输、仓储和邮政业增加值（亿元）,湖南,2000.0,288.16
交通运输、仓储和邮政业增加值（亿元）,湖南,2001.0,303.88
交通运输、仓储和邮政业增加值（亿元）,广东,2000.0,938.74
交通运输、仓储和邮政业增加值（亿元）,广东,2001.0,1114.18
交通运输、仓储和邮政业增加值（亿元）,广西,2000.0,158.12
交通运输、仓储和邮政业增加值（亿元）,广西,2001.0,183.95
交通运输、仓储和邮政业增加值（亿元）,海南,2000.0,52.45
交通运输、仓储和邮政业增加值（亿元）,海南,2001.0,57.13
交通运输、仓储和邮政业增加值（亿元）,重庆,2000.0,101.25
交通运输、仓储和邮政业增加值（亿元）,重庆,2001.0,128.26
交通运输、仓储和邮政业增加值（亿元）,四川,2000.0,217.41
交通运输、仓储和邮政业增加值（亿元）,四川,2001.0,248.34
交通运输、仓储和邮政业增加值（亿元）,贵州,2000.0,75.86
交通运输、仓储和邮政业增加值（亿元）,贵州,2001.0,88.47
交通运输、仓储和邮政业增加值（亿元）,云南,2000.0,123.23
交通运输、仓储和邮政业增加值（亿元）,云南,2001.0,142.34
交通运输、仓储和邮政业增加值（亿元）,西藏,2000.0,2.15
交通运输、仓储和邮政业增加值（亿元）,西藏,2001.0,4.86
交通运输、仓储和邮政业增加值（亿元）,陕西,2000.0,151.75
交通运输、仓储和邮政业增加值（亿元）,陕西,2001.0,182.96
交通运输、仓储和邮政业增加值（亿元）,甘肃,2000.0,78.38
交通运输、仓储和邮政业增加值（亿元）,甘肃,2001.0,89.0
交通运输、仓储和邮政业增加值（亿元）,青海,2000.0,21.84
交通运输、仓储和邮政业增加值（亿元）,青海,2001.0,26.72
交通运输、仓储和邮政业增加值（亿元）,宁夏,2000.0,29.55
交通运输、仓储和邮政业增加值（亿元）,宁夏,2001.0,37.04
交通运输、仓储和邮政业增加值（亿元）,新疆,2000.0,148.63
交通运输、仓储和邮政业增加值（亿元）,新疆,2001.0,148.38
批发和零售业增加值（亿元）,北京,2000.0,406.38
批发和零售业增加值（亿元）,北京,2001.0,459.11
批发和零售业增加值（亿元）,天津,2000.0,229.16
批发和零售业增加值（亿元）,天津,2001.0,269.76
批发和零售业增加值（亿元）,河北,2000.0,459.0
批发和零售业增加值（亿元）,河北,2001.0,488.61
批发和零售业增加值（亿元）,山西,2000.0,180.16
批发和零售业增加值（亿元）,山西,2001.0,201.68
批发和零售业增加值（亿元）,内蒙古,2000.0,195.39
批发和零售业增加值（亿元）,内蒙古,2001.0,226.46
批发和零售业增加值（亿元）,辽宁,2000.0,631.64
批发和零售业增加值（亿元）,辽宁,2001.0,696.51
批发和零售业增加值（亿元）,吉林,2000.0,237.55
批发和零售业增加值（亿元）,吉林,2001.0,267.37
批发和零售业增加值（亿元）,黑龙江,2000.0,317.4
批发和零售业增加值（亿元）,黑龙江,2001.0,344.8
批发和零售业增加值（亿元）,上海,2000.0,533.89
批发和零售业增加值（亿元）,上海,2001.0,603.92
批发和零售业增加值（亿元）,江苏,2000.0,958.5
批发和零售业增加值（亿元）,江苏,2001.0,1094.24
批发和零售业增加值（亿元）,浙江,2000.0,794.64
批发和零售业增加值（亿元）,浙江,2001.0,868.0
批发和零售业增加值（亿元）,安徽,2000.0,300.75
批发和零售业增加值（亿元）,安徽,2001.0,323.51
批发和零售业增加值（亿元）,福建,2000.0,399.11
批发和零售业增加值（亿元）,福建,2001.0,429.56
批发和零售业增加值（亿元）,江西,2000.0,181.96
批发和零售业增加值（亿元）,江西,2001.0,192.06
批发和零售业增加值（亿元）,山东,2000.0,856.94
批发和零售业增加值（亿元）,山东,2001.0,972.33
批发和零售业增加值（亿元）,河南,2000.0,411.47
批发和零售业增加值（亿元）,河南,2001.0,460.77
批发和零售业增加值（亿元）,湖北,2000.0,449.0
批发和零售业增加值（亿元）,湖北,2001.0,480.79
批发和零售业增加值（亿元）,湖南,2000.0,342.3
批发和零售业增加值（亿元）,湖南,2001.0,377.18
批发和零售业增加值（亿元）,广东,2000.0,1371.49
批发和零售业增加值（亿元）,广东,2001.0,1543.83
批发和零售业增加值（亿元）,广西,2000.0,290.02
批发和零售业增加值（亿元）,广西,2001.0,312.68
批发和零售业增加值（亿元）,海南,2000.0,70.3
批发和零售业增加值（亿元）,海南,2001.0,74.08
批发和零售业增加值（亿元）,重庆,2000.0,163.38
批发和零售业增加值（亿元）,重庆,2001.0,178.39
批发和零售业增加值（亿元）,四川,2000.0,403.34
批发和零售业增加值（亿元）,四川,2001.0,445.46
批发和零售业增加值（亿元）,贵州,2000.0,83.72
批发和零售业增加值（亿元）,贵州,2001.0,89.67
批发和零售业增加值（亿元）,云南,2000.0,216.33
批发和零售业增加值（亿元）,云南,2001.0,221.24
批发和零售业增加值（亿元）,西藏,2000.0,14.33
批发和零售业增加值（亿元）,西藏,2001.0,16.8
批发和零售业增加值（亿元）,陕西,2000.0,175.62
批发和零售业增加值（亿元）,陕西,2001.0,202.17
批发和零售业增加值（亿元）,甘肃,2000.0,112.81
批发和零售业增加值（亿元）,甘肃,2001.0,121.28
批发和零售业增加值（亿元）,青海,2000.0,23.98
